Chr	bin	name	strand	g_Start	g_End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	Sample_ID	CNV_Start	CNV_End	CNV_Value	CNV_Conf	Comment	Empty	Length	Check_gene
12	151	NM_001206832	-	82112585	82751285	82115453	82751285	5	82112585,82116788,82221198,82228571,82751077,	82115590,82116987,82221302,82228682,82751285,	0	FGF14	cmpl	cmpl	1,0,1,1,0,	201094560067_R02C01	82137254	82199690	0	222.6635			62437	Has_gene
28																201094560067_R02C02	2468624	2600973	0	387.8527			132350	Non_gene
10																201094560067_R04C01	23155925	23413050	0	58.59014			257126	Non_gene
12	1144	NR_107721	-	73398778	73398878	73398878	73398878	1	73398778,	73398878,	0	MIR3141	unk	unk	-1,	201094560067_R04C01	73363460	76735098	3	74.9568			3371639	Has_gene
23																201094560067_R04C02	26255454	26309259	0	190.5109			53806	Non_gene
24																201094560067_R04C02	27068378	27073285	3	77.88256			4908	Non_gene
12																201094560067_R06C01	58335403	58439701	3	36.55432			104299	Non_gene
28																201094560067_R06C01	2468624	2869287	0	258.5928			400664	Non_gene
18	1056	NR_162254	-	61858363	61858428	61858428	61858428	1	61858363,	61858428,	0	MIR11977	unk	unk	-1,	201094560067_R06C02	61854328	61920892	0	41.79923			66565	Has_gene
10																201094560067_R07C01	22779817	23800720	0	130.5692			1020904	Non_gene
28																201094560067_R07C01	2468624	2600973	0	380.4156			132350	Non_gene
10	1379	NM_173893	+	104124758	104126400	104124758	104124773	2	104124758,104125753,	104124787,104126400,	0	B2M	incmpl	cmpl	0,-1,	201094560067_R07C02	104078989	104152410	4	35.98334			73422	Has_gene
11	1395	NM_001100301	+	106229011	106233455	106229029	106230830	6	106229011,106229805,106229987,106230230,106230412,106230671,	106229065,106229915,106230113,106230337,106230588,106233455,	0	CLIC3	cmpl	cmpl	0,0,2,2,1,0,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
11	1395	NM_001100300	-	106231440	106233013	106231600	106232923	6	106231440,106231737,106231979,106232135,106232680,106232810,	106231640,106231822,106232054,106232286,106232741,106233013,	0	PAXX	cmpl	cmpl	2,1,1,0,2,0,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
11	1395	NM_174791	-	106247574	106250629	106248078	106250581	7	106247574,106248078,106248711,106248954,106249433,106249616,106250467,	106247730,106248104,106248813,106249071,106249510,106249756,106250629,	0	PTGDS	cmpl	cmpl	-1,1,1,1,2,0,0,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
11	1395	NM_001110076	-	106284924	106286380	106285388	106286341	6	106284924,106285177,106285304,106285823,106285997,106286203,	106285096,106285216,106285756,106285894,106286134,106286380,	0	C8G	cmpl	cmpl	-1,-1,1,2,0,0,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
11	1395	NM_001192469	+	106287253	106291495	106288325	106290995	9	106287253,106288302,106288658,106289087,106289385,106289608,106290227,106290447,106290751,	106287322,106288518,106288816,106289262,106289534,106290026,106290375,106290660,106291495,	0	FBXW5	cmpl	cmpl	-1,0,1,0,1,0,1,2,2,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
11	1396	NM_001035307	+	106320379	106324286	106320473	106323924	5	106320379,106322175,106322556,106323298,106323862,	106320551,106322227,106322717,106323392,106324286,	0	EDF1	cmpl	cmpl	0,0,1,0,1,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
11	1396	NM_001143873	-	106325455	106332942	106325455	106332942	27	106325455,106325615,106326269,106326461,106326673,106326950,106327236,106327407,106327648,106327872,106328149,106328428,106328678,106329362,106329609,106329831,106330095,106330435,106330692,106330872,106331162,106331404,106331564,106331854,106332059,106332306,106332896,	106325497,106325791,106326378,106326589,106326808,106327097,106327327,106327526,106327786,106328080,106328286,106328563,106328795,106329494,106329735,106330011,106330180,106330609,106330781,106331010,106331288,106331489,106331695,106331980,106332233,106332414,106332942,	0	MAMDC4	cmpl	cmpl	0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
11	1396	NM_001076516	-	106334243	106335688	106334414	106335636	3	106334243,106334989,106335476,	106334507,106335114,106335688,	0	PHPT1	cmpl	cmpl	0,1,0,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
11	1396	NM_001076817	-	106344497	106363593	106344947	106363426	15	106344497,106345217,106345919,106346414,106346719,106347497,106347864,106349801,106350979,106351556,106353414,106354265,106354631,106356082,106363296,	106345142,106345276,106346091,106346625,106346935,106347648,106348157,106349905,106351085,106351697,106353506,106354318,106354679,106356217,106363593,	0	RABL6	cmpl	cmpl	0,1,0,2,2,1,2,0,2,2,0,1,1,1,0,	201094560067_R07C02	106224443	106359588	4	44.51145			135146	Has_gene
12																201094560067_R07C02	58073538	58417437	1	58.73011			343900	Non_gene
28																201094560067_R07C02	2558208	2826085	0	398.2898			267878	Non_gene
7																201094560067_R08C01	187428	233662	0	308.856			46235	Non_gene
28																201094560067_R08C01	2468624	2600973	0	419.9407			132350	Non_gene
4																201094560067_R08C02	6223614	6425277	3	74.46609			201664	Non_gene
4	1093	NM_001101246	-	66610953	66643765	66616154	66643592	3	66610953,66630959,66643430,	66616265,66631082,66643765,	0	MTURN	cmpl	cmpl	0,0,0,	201094560067_R08C02	66567442	66830563	3	77.17882			263122	Has_gene
4	136	NM_001197032	-	66696648	66755780	66696936	66755780	14	66696648,66702598,66713890,66714608,66715105,66718715,66719153,66722223,66724161,66725239,66730735,66732419,66733659,66755740,	66697134,66702660,66713961,66714739,66715164,66718801,66719313,66722381,66724202,66725398,66730860,66732575,66733776,66755780,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	201094560067_R08C02	66567442	66830563	3	77.17882			263122	Has_gene
4	1094	NM_001076391	+	66758678	66770727	66758857	66768603	4	66758678,66762076,66765273,66768444,	66759054,66762228,66765401,66770727,	0	FKBP14	cmpl	cmpl	0,2,1,0,	201094560067_R08C02	66567442	66830563	3	77.17882			263122	Has_gene
4	136	NM_001110803	+	66785265	66851245	66807200	66847530	8	66785265,66807199,66825783,66832883,66834056,66836650,66844869,66847371,	66785615,66807359,66825965,66833086,66834251,66836816,66845050,66851245,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	201094560067_R08C02	66567442	66830563	3	77.17882			263122	Has_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560067_R08C02	86136385	86207116	0	81.21011			70732	Has_gene
7																201094560067_R08C02	187428	233662	0	306.9953			46235	Non_gene
15																201094560067_R08C02	80404264	80935724	3	43.38823			531461	Non_gene
28																201094560067_R08C02	2468624	2600973	0	393.9879			132350	Non_gene
7																201094560067_R09C01	11274150	11340236	4	63.43766			66087	Non_gene
12																201094560067_R09C01	59108123	59239590	3	48.37444			131468	Non_gene
15	940	NM_001206767	+	46624352	46625288	46624352	46625288	1	46624352,	46625288,	0	LOC530354	cmpl	cmpl	0,	201094560067_R09C01	46539222	46946084	3	59.6428			406863	Has_gene
15	941	NM_001105049	+	46663447	46674104	46672806	46673750	4	46663447,46672102,46672783,46673733,	46663590,46672267,46673733,46674104,	0	LOC100125776	cmpl	cmpl	-1,-1,0,1,	201094560067_R09C01	46539222	46946084	3	59.6428			406863	Has_gene
15	942	NM_001075293	+	46902642	46904086	46903189	46903871	3	46902642,46903147,46903532,	46902833,46903216,46904086,	0	LOC506989	cmpl	cmpl	-1,0,0,	201094560067_R09C01	46539222	46946084	3	59.6428			406863	Has_gene
2																201094560067_R09C02	63897151	63948276	3	54.83171			51126	Non_gene
7																201094560067_R09C02	112516157	112610067	3	76.11101			93911	Non_gene
10																201094560067_R09C02	87560350	87800552	3	73.8291			240203	Non_gene
12																201094560067_R09C02	75255512	76735098	3	58.50151			1479587	Non_gene
28																201094560067_R09C02	2485319	2600973	0	415.5872			115655	Non_gene
2																201094560067_R10C02	63897151	63948276	3	40.7071			51126	Non_gene
4	11	NM_001192898	-	22333432	23127587	22334089	23127550	25	22333432,22367555,22371507,22537840,22548265,22710302,22819451,22827086,22829485,22860512,22864093,22873067,22882684,22912431,22926256,22926455,22929636,22941561,22946366,22950893,22971251,22991123,23007930,23011507,23127480,	22334197,22367616,22371628,22538036,22548356,22710367,22819612,22827176,22829571,22860587,22864167,22873184,22882720,22912530,22926373,22926544,22929754,22941681,22946441,22950943,22971392,22991277,23007951,23011584,23127587,	0	DGKB	cmpl	cmpl	0,2,1,0,2,0,1,1,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,	201094560067_R10C02	22646006	22745371	0	49.59855			99366	Has_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560067_R10C02	86136385	86207116	0	73.00304			70732	Has_gene
8																201094560067_R10C02	95942602	96156374	0	48.3463			213773	Non_gene
9																201094560067_R10C02	90547503	90600872	0	75.59544			53370	Non_gene
12																201094560067_R10C02	75255512	75391198	3	51.42279			135687	Non_gene
28																201094560067_R10C02	2468624	2600973	0	357.0907			132350	Non_gene
5																201094560067_R11C01	41578746	41606346	0	61.46807			27601	Non_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560067_R11C02	86136385	86207116	0	91.19392			70732	Has_gene
9																201094560067_R11C02	12860193	12905791	0	44.40364			45599	Non_gene
10																201094560067_R11C02	22952910	23800720	0	41.80532			847811	Non_gene
12	1144	NR_107721	-	73398778	73398878	73398878	73398878	1	73398778,	73398878,	0	MIR3141	unk	unk	-1,	201094560067_R11C02	73363460	73497775	0	56.97951			134316	Has_gene
12																201094560067_R11C02	75462926	75517838	0	88.03265			54913	Non_gene
18	1056	NR_162254	-	61858363	61858428	61858428	61858428	1	61858363,	61858428,	0	MIR11977	unk	unk	-1,	201094560067_R11C02	61854328	61920892	3	37.44526			66565	Has_gene
24																201094560067_R11C02	17317994	17382473	0	53.43664			64480	Non_gene
28																201094560067_R11C02	2468624	2600973	0	381.3446			132350	Non_gene
7																201094560067_R12C01	112516157	112610067	3	94.58792			93911	Non_gene
10																201094560067_R12C01	87560350	87800552	3	111.831			240203	Non_gene
3	125	NM_001102261	+	54643138	54683053	54649496	54682159	11	54643138,54649469,54652589,54662456,54662767,54664515,54665860,54676096,54677819,54678241,54681973,	54643234,54649665,54652717,54662563,54662964,54664761,54666141,54676309,54677922,54678435,54683053,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201094560067_R12C02	54577951	54872418	4	42.41763			294468	Has_gene
6																201094560067_R12C02	39482266	39486775	0	44.67077			4510	Non_gene
7																201094560067_R12C02	9488262	9558112	0	57.93682			69851	Non_gene
7																201094560067_R12C02	9947479	11301892	3	111.8214			1354414	Non_gene
15																201094560067_R12C02	80602506	80935724	3	36.2115			333219	Non_gene
28																201094560067_R12C02	2558208	2600973	0	298.8028			42766	Non_gene
5																201094560084_R01C02	119308044	119333338	0	141.2944			25295	Non_gene
16																201094560084_R01C02	15145634	15241094	0	170.2027			95461	Non_gene
16																201094560084_R02C01	15145634	15241094	0	157.1487			95461	Non_gene
4																201094560084_R02C02	6223614	6425277	3	92.77315			201664	Non_gene
16																201094560084_R02C02	15145634	15241094	0	146.0797			95461	Non_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560084_R03C02	86136385	86207116	0	125.6171			70732	Has_gene
7																201094560084_R03C02	87087169	87185137	0	54.05302			97969	Non_gene
16																201094560084_R03C02	6208012	6259815	0	52.62928			51804	Non_gene
16																201094560084_R03C02	12472290	12508155	0	47.36397			35866	Non_gene
21	738	NM_001101956	-	20128495	20132903	20129086	20130031	3	20128495,20132453,20132859,	20130126,20132532,20132903,	0	LOC512440	cmpl	cmpl	0,-1,-1,	201094560084_R03C02	20111438	20210826	0	75.19746			99389	Has_gene
21	738	NM_001103302	-	20155581	20163194	20156974	20157850	2	20155581,20163147,	20158041,20163194,	0	LOC618633	cmpl	cmpl	0,-1,	201094560084_R03C02	20111438	20210826	0	75.19746			99389	Has_gene
21	738	NM_001101279	-	20176382	20183768	20177597	20178506	2	20176382,20183734,	20178586,20183768,	0	LOC781494	cmpl	cmpl	0,-1,	201094560084_R03C02	20111438	20210826	0	75.19746			99389	Has_gene
12																201094560084_R04C01	75770032	76557552	3	36.74181			787521	Non_gene
2																201094560084_R04C02	12412345	12468213	0	57.76933			55869	Non_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560084_R04C02	86136385	86207116	0	152.2608			70732	Has_gene
12																201094560084_R04C02	75404936	75517838	3	37.88473			112903	Non_gene
2	793	NM_001046257	-	27317637	27380506	27317715	27380451	16	27317637,27321134,27322328,27323355,27326591,27327992,27335301,27335524,27341449,27347541,27350400,27353119,27353402,27356895,27369949,27380424,	27317852,27321224,27322440,27323481,27326680,27328101,27335427,27335623,27341575,27347640,27350463,27353201,27353465,27356979,27370035,27380506,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	201094560084_R05C01	27366556	27998060	3	193.0823			631505	Has_gene
2	99	NM_001193132	-	27407916	27758923	27407916	27758923	10	27407916,27411145,27463675,27467085,27486818,27489266,27550901,27641524,27653076,27758753,	27408069,27411302,27463782,27467214,27486911,27489317,27550959,27641655,27653182,27758923,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	201094560084_R05C01	27366556	27998060	3	193.0823			631505	Has_gene
2	795	NR_031070	-	27629812	27629887	27629887	27629887	1	27629812,	27629887,	0	MIR2353	unk	unk	-1,	201094560084_R05C01	27366556	27998060	3	193.0823			631505	Has_gene
2	798	NM_001075826	+	27924667	28017775	27924730	28017172	5	27924667,27991506,28012364,28015662,28017030,	27924917,27991619,28012473,28015804,28017775,	0	STK39	cmpl	cmpl	0,1,0,1,2,	201094560084_R05C01	27366556	27998060	3	193.0823			631505	Has_gene
4																201094560084_R05C01	6270385	6425277	3	96.83703			154893	Non_gene
15																201094560084_R05C01	47993124	48068620	0	58.1002			75497	Non_gene
3	125	NM_001102261	+	54643138	54683053	54649496	54682159	11	54643138,54649469,54652589,54662456,54662767,54664515,54665860,54676096,54677819,54678241,54681973,	54643234,54649665,54652717,54662563,54662964,54664761,54666141,54676309,54677922,54678435,54683053,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201094560084_R05C02	54555541	54872418	3	112.1211			316878	Has_gene
4																201094560084_R05C02	6270385	6425277	3	84.17816			154893	Non_gene
10																201094560084_R05C02	24602783	25129328	0	121.4673			526546	Non_gene
12																201094560084_R05C02	32089643	32182960	3	36.26175			93318	Non_gene
16																201094560084_R05C02	15145634	15241094	0	222.5697			95461	Non_gene
28																201094560084_R05C02	2485319	2600973	0	409.2977			115655	Non_gene
10																201094560084_R06C01	23208530	23543330	0	117.0522			334801	Non_gene
12																201094560084_R06C01	58073538	58417437	1	46.2631			343900	Non_gene
12																201094560084_R06C01	72419043	73375464	0	145.7937			956422	Non_gene
12																201094560084_R06C01	75255512	75404936	3	70.70071			149425	Non_gene
21	811	NM_001098948	+	29683788	29696818	29683826	29696486	9	29683788,29685362,29686730,29690347,29690678,29691369,29691851,29693789,29696427,	29683908,29685510,29686809,29690394,29690781,29691449,29691927,29693883,29696818,	0	SNRPA1	cmpl	cmpl	0,1,2,0,2,0,2,0,1,	201094560084_R06C01	29654748	29762241	3	69.86916			107494	Has_gene
23																201094560084_R06C01	26255454	26309259	0	54.556			53806	Non_gene
13	918	NM_001166223	-	43654788	43669927	43654952	43668774	10	43654788,43657713,43660042,43661083,43661991,43662522,43663854,43664259,43668690,43669788,	43654995,43657796,43660208,43661193,43662114,43662600,43663971,43664427,43668821,43669927,	0	LOC782061	cmpl	cmpl	2,0,2,0,0,0,0,0,0,-1,	201094560084_R06C02	43656792	43771619	3	49.17805			114828	Has_gene
18	606	NM_001077919	-	2799049	2838860	2802581	2838734	10	2799049,2802549,2807315,2809357,2812341,2812978,2822699,2823134,2824453,2838670,	2800480,2802627,2807435,2809477,2812461,2813950,2822824,2823354,2824571,2838860,	0	BCNT2	cmpl	cmpl	-1,2,2,2,2,2,0,2,1,0,	201094560084_R06C02	2815483	2864232	3	35.36427			48750	Has_gene
18	606	NM_001099213	-	2845658	2858813	2847745	2858707	3	2845658,2850411,2858574,	2847876,2850513,2858813,	0	TMEM170A	cmpl	cmpl	1,1,0,	201094560084_R06C02	2815483	2864232	3	35.36427			48750	Has_gene
24																201094560084_R06C02	60441853	60476719	3	36.19664			34867	Non_gene
28																201094560084_R06C02	2558208	2826085	0	177.6824			267878	Non_gene
15																201094560084_R07C01	80511026	80831076	0	369.2708			320051	Non_gene
18																201094560084_R07C01	61894649	61929947	0	149.1597			35299	Non_gene
23																201094560084_R07C01	26295411	26314846	0	127.835			19436	Non_gene
28																201094560084_R07C01	2485319	2600973	0	405.0783			115655	Non_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560084_R07C02	86136385	86207116	0	74.77666			70732	Has_gene
23	1	NM_001046597	-	25155741	25228997	25157473	25186845	8	25155741,25158902,25161243,25163190,25164129,25183630,25186787,25228866,	25157617,25159037,25161368,25163362,25164207,25183818,25186853,25228997,	0	ELOVL5	cmpl	cmpl	0,0,1,0,0,1,0,-1,	201094560084_R07C02	25222914	25978647	0	50.53683			755734	Has_gene
23	778	NM_001012681	-	25351486	25356946	25351503	25356908	5	25351486,25351558,25351575,25352423,25356826,	25351557,25351570,25351980,25352672,25356946,	0	BOLA-DQA2	cmpl	cmpl	0,0,0,1,0,	201094560084_R07C02	25222914	25978647	0	50.53683			755734	Has_gene
23	778	NM_001012676	+	25375269	25388621	25375347	25388103	5	25375269,25377152,25384782,25385434,25388089,	25375456,25377422,25385064,25385545,25388621,	0	BOLA-DQB	cmpl	cmpl	0,1,1,1,1,	201094560084_R07C02	25222914	25978647	0	50.53683			755734	Has_gene
