bin	name	Chr	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
837	NM_001192120	chr25	-	33057242	33109136	33057953	33109136	16	33057242,33062143,33062719,33064605,33066277,33067542,33070336,33073002,33075837,33081096,33083406,33084638,33085865,33087515,33091309,33109012,	33057965,33062206,33062911,33064765,33066434,33067626,33070394,33073938,33075942,33081157,33083510,33084836,33086079,33087640,33091860,33109136,	0	CLIP2	cmpl	cmpl	0,0,0,2,1,1,0,0,0,2,0,0,2,0,1,0,
126	NM_001079774	chr22	-	55794943	55847175	55795003	55847100	8	55794943,55804844,55806189,55814761,55832086,55841332,55844109,55846965,	55795080,55804907,55806355,55814907,55832237,55841425,55844292,55847175,	0	TAMM41	cmpl	cmpl	1,1,0,1,0,0,0,0,
838	NM_001075183	chr25	-	33176552	33192047	33179626	33187700	13	33176552,33179604,33180195,33180508,33181887,33182496,33182608,33182896,33183158,33183392,33187093,33187600,33191910,	33177309,33179727,33180267,33180571,33181943,33182527,33182644,33182934,33183210,33183436,33187133,33187718,33192047,	0	LAT2	cmpl	cmpl	-1,1,1,1,2,1,1,2,1,2,1,0,-1,
838	NM_001206904	chr25	-	33239402	33265000	33240390	33265000	16	33239402,33240662,33241045,33243672,33244193,33244585,33245009,33245449,33246056,33247253,33247519,33253659,33255421,33255850,33263166,33264945,	33240553,33240820,33241101,33243829,33244259,33244645,33245141,33245536,33246240,33247420,33247625,33253866,33255531,33255989,33263263,33265000,	0	LIMK1	cmpl	cmpl	2,0,1,0,0,0,0,0,2,0,2,2,0,2,1,0,
115	NM_174772	chr9	+	44576173	44708317	44576254	44708146	15	44576173,44582866,44602234,44603431,44606353,44610858,44627338,44644750,44648780,44655442,44690529,44691703,44695016,44704056,44707851,	44576299,44582941,44602368,44603562,44606563,44610980,44627444,44644942,44648978,44655546,44690666,44691798,44695148,44704213,44708317,	0	PREP	cmpl	cmpl	0,0,0,2,1,1,0,1,1,1,0,2,1,1,2,
1038	NM_174768	chr21	-	59435527	59441609	59435748	59441585	4	59435527,59437000,59438281,59440960,	59435940,59437148,59438552,59441609,	0	SERPINA3-1	cmpl	cmpl	0,2,1,0,
21	NM_174766	chr2	-	105905147	106049698	105906800	106000801	35	105905147,105910193,105910726,105911499,105911921,105914010,105915022,105915548,105916744,105919614,105920186,105924031,105933150,105938182,105939116,105951958,105953119,105953128,105953522,105986193,105987471,105989009,105989971,105990268,105990979,105994180,105995817,105996239,105997399,106000633,106003007,106009521,106010303,106025660,106049526,	105906945,105910226,105910795,105911668,105911993,105914088,105915115,105915680,105916831,105920183,105920681,105924230,105933243,105938258,105939313,105953118,105953128,105953521,105953545,105986310,105987537,105989139,105990047,105990329,105991092,105994264,105995882,105996362,105997450,106000805,106003057,106009572,106010345,106025702,106049698,	0	TNS1	cmpl	cmpl	2,2,2,1,1,1,1,1,1,2,2,1,1,0,1,2,2,1,1,1,1,0,2,1,2,2,0,0,0,0,-1,-1,-1,-1,-1,
840	NM_001034372	chr25	+	33530960	33533358	33530964	33533201	6	33530960,33531254,33532067,33532388,33532658,33533068,	33531080,33531390,33532241,33532559,33532840,33533358,	0	ABHD11	cmpl	cmpl	0,2,0,0,0,2,
1	NM_001083798	chr25	+	33543300	33561033	33543308	33559711	10	33543300,33551575,33552021,33554834,33555544,33555820,33556018,33557149,33559059,33559633,	33543338,33551653,33552121,33554907,33555722,33555929,33556092,33557287,33559170,33561033,	0	STX1A	cmpl	cmpl	0,0,0,1,2,0,1,0,0,0,
1154	NM_001035326	chr13	+	74649199	74655768	74649456	74655408	16	74649199,74649456,74649993,74650381,74650524,74650837,74651410,74651903,74652805,74652980,74653031,74653151,74653939,74654710,74654974,74655324,	74649231,74649647,74650105,74650432,74650611,74650993,74651502,74651988,74652897,74653031,74653058,74653291,74654015,74654800,74655079,74655768,	0	CTSA	cmpl	cmpl	-1,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,
841	NM_001080917	chr25	+	33573622	33575110	33573629	33574310	2	33573622,33575085,	33575067,33575110,	0	DNAJC30	cmpl	cmpl	0,-1,
841	NM_001205718	chr25	-	33582295	33585572	33582295	33585455	4	33582295,33583265,33583825,33585317,	33582658,33583348,33583997,33585572,	0	VPS37D	cmpl	cmpl	0,1,0,0,
841	NM_001205408	chr25	+	33613963	33632033	33613970	33631774	17	33613963,33618004,33622392,33622641,33623039,33623643,33623965,33626879,33628521,33629264,33629407,33629723,33629939,33630214,33630425,33631240,33631655,	33614269,33618111,33622475,33622731,33623084,33623845,33624046,33627049,33629062,33629332,33629558,33629836,33630059,33630342,33630549,33631370,33632033,	0	MLXIPL	cmpl	cmpl	0,2,1,0,0,0,1,1,0,1,0,1,0,0,2,0,1,
841	NM_001075535	chr25	+	33639588	33644862	33639618	33644258	7	33639588,33641263,33641652,33642462,33642933,33643406,33643795,	33639748,33641394,33641837,33642614,33643060,33643559,33644862,	0	TBL2	cmpl	cmpl	0,1,0,2,1,2,2,
105	NM_001192183	chr25	+	33673611	33729479	33673611	33727705	19	33673611,33684270,33686742,33690361,33693761,33695871,33704109,33707696,33708325,33710081,33710907,33711967,33714007,33720234,33721416,33723360,33725708,33726989,33727347,	33673718,33684387,33686887,33690563,33693883,33696069,33705811,33707835,33708459,33710187,33711006,33712145,33714190,33720382,33721564,33723473,33725854,33727093,33729479,	0	BAZ1B	cmpl	cmpl	0,2,2,0,1,0,0,1,2,1,2,2,0,0,1,2,1,0,2,
842	NM_001206256	chr25	+	33808725	33816136	33808725	33816136	6	33808725,33812137,33812952,33813284,33814011,33815546,	33809124,33812233,33813183,33813307,33814136,33816136,	0	TRIM50	cmpl	cmpl	0,0,0,0,2,1,
843	NM_001102303	chr25	+	33820198	33825835	33820223	33825645	10	33820198,33820414,33821707,33821975,33823973,33824203,33824686,33825041,33825327,33825542,	33820316,33820537,33821882,33822084,33824112,33824319,33824865,33825252,33825468,33825835,	0	NSUN5	cmpl	cmpl	0,0,0,1,2,0,2,1,2,2,
105	NM_001192078	chr25	-	33881984	34015826	33882003	34015826	31	33881984,33883000,33884975,33885487,33886807,33887196,33891003,33891616,33892903,33895678,33895900,33896209,33898434,33898992,33899575,33900921,33901415,33902002,33902931,33903568,33904480,33904711,33907660,33909113,33912880,33913391,33918462,33923251,33923548,33929794,34015706,	33882056,33883109,33885037,33885611,33886913,33887297,33891097,33891675,33893014,33895815,33896008,33896296,33898570,33899136,33899677,33901038,33901504,33902186,33903004,33903666,33904621,33904787,33907718,33909254,33912942,33913468,33918543,33923308,33923691,33929858,34015826,	0	HIP1	cmpl	cmpl	1,0,1,0,2,0,2,0,0,1,1,1,0,0,0,0,1,0,2,0,0,2,1,1,2,0,0,0,1,0,0,
1777	NR_107728	chr1	+	156362187	156362251	156362251	156362251	1	156362187,	156362251,	0	MIR2285E-1	unk	unk	-1,
844	NM_001205635	chr25	-	34038494	34043066	34038741	34042899	3	34038494,34042615,34042826,	34038838,34042730,34043066,	0	CCL26	cmpl	cmpl	2,1,0,
844	NM_001046596	chr25	-	34065906	34069221	34066821	34069127	3	34065906,34068476,34069063,	34066990,34068594,34069221,	0	CCL24	cmpl	cmpl	2,1,0,
845	NM_001046478	chr25	+	34121436	34129511	34121520	34128920	4	34121436,34123797,34125242,34128562,	34121698,34124205,34125393,34129511,	0	RHBDD2	cmpl	cmpl	0,1,1,2,
119	NM_001038134	chr21	-	49145028	49156067	49146152	49155922	6	49145028,49147018,49148793,49149836,49150877,49155841,	49146184,49147112,49148877,49149954,49150945,49156067,	0	TRAPPC6B	cmpl	cmpl	1,0,0,2,0,0,
925	NM_001038133	chr1	+	44617615	44637448	44617664	44637162	10	44617615,44622593,44624227,44625776,44630240,44630844,44631985,44633725,44636674,44637070,	44617671,44622712,44624348,44625865,44630334,44630919,44632064,44633824,44636730,44637448,	0	NIT2	cmpl	cmpl	0,1,0,1,0,1,1,2,2,1,
905	NM_001077866	chr27	-	42051422	42055369	42052964	42054918	4	42051422,42054486,42054746,42055340,	42053270,42054623,42054929,42055369,	0	RPL15	cmpl	cmpl	0,1,0,-1,
846	NM_001101968	chr25	-	34222296	34254742	34222401	34246112	9	34222296,34228978,34229642,34232490,34241316,34244220,34245042,34246009,34254719,	34222533,34229091,34229740,34232636,34241462,34244350,34245104,34246113,34254742,	0	STYXL1	cmpl	cmpl	0,1,2,0,1,0,1,0,-1,
973	NM_001034480	chrX	+	50861951	50864657	50862008	50863792	2	50861951,50863630,	50862140,50864657,	0	TIMM8A	cmpl	cmpl	0,0,
940	NM_001034477	chr15	+	46566806	46571924	46567766	46571344	8	46566806,46567724,46568120,46569210,46569505,46570264,46570567,46571188,	46566919,46567865,46568217,46569329,46569727,46570422,46570742,46571924,	0	ARFIP2	cmpl	cmpl	-1,0,0,1,0,0,2,0,
847	NM_174793	chr25	-	34370210	34392579	34370705	34392400	2	34370210,34392313,	34371362,34392579,	0	YWHAG	cmpl	cmpl	0,0,
847	NM_001192192	chr25	-	34416155	34425998	34416155	34425998	10	34416155,34417101,34418061,34418488,34419135,34421517,34422696,34423679,34424234,34425832,	34416472,34417170,34418373,34418563,34419213,34421832,34422774,34423985,34424270,34425998,	0	SSC4D	cmpl	cmpl	1,1,1,1,1,1,1,1,1,0,
847	NM_173974	chr25	+	34446153	34453895	34446184	34453881	8	34446153,34448359,34449317,34449502,34449775,34452544,34452767,34453663,	34446493,34448478,34449421,34449680,34449893,34452636,34452895,34453895,	0	ZP3	cmpl	cmpl	0,0,2,1,2,0,2,1,
105	NM_001017945	chr25	+	34464846	34501197	34478388	34500870	9	34464846,34478301,34480928,34487473,34495557,34496871,34497972,34499652,34500642,	34464891,34478656,34481565,34487574,34495631,34497030,34498134,34499742,34501197,	0	DTX2	cmpl	cmpl	-1,0,1,2,1,0,0,0,0,
97	NM_001034460	chr21	+	26043968	26098393	26089372	26098052	7	26043968,26075101,26089355,26090744,26091753,26095499,26097903,	26044136,26075262,26089526,26090853,26091854,26095613,26098393,	0	ZFAND6	cmpl	cmpl	-1,-1,0,1,2,1,1,
1129	NM_001099150	chr17	+	71335067	71337741	71335105	71337583	3	71335067,71335571,71337510,	71335213,71335747,71337741,	0	DDT	cmpl	cmpl	0,0,2,
889	NM_001099149	chr29	-	39856153	39867482	39856971	39863942	7	39856153,39858117,39858997,39859769,39863758,39864977,39867349,	39857064,39858274,39859152,39859978,39863957,39865083,39867482,	0	CYB561A3	cmpl	cmpl	0,2,0,1,0,-1,-1,
848	NM_001191469	chr25	-	34581485	34587857	34581614	34587738	15	34581485,34581846,34582040,34582386,34583818,34584049,34584605,34584993,34585266,34585459,34585837,34586177,34586708,34586920,34587658,	34581761,34581959,34582196,34582478,34583959,34584122,34584813,34585103,34585369,34585582,34585942,34586315,34586825,34587155,34587857,	0	LRWD1	cmpl	cmpl	0,1,1,2,2,1,0,1,0,0,0,0,0,2,0,
848	NM_001075553	chr25	+	34587930	34595373	34587958	34595099	3	34587930,34591000,34594508,	34588081,34591198,34595373,	0	ALKBH4	cmpl	cmpl	0,0,0,
13	NM_001191348	chr25	-	34599597	34611518	34600092	34605528	3	34599597,34605303,34610932,	34600632,34605541,34611518,	0	ORAI2	cmpl	cmpl	0,0,-1,
849	NM_001079641	chr25	-	34632674	34659008	34632982	34658969	6	34632674,34650978,34651775,34657269,34658179,34658843,	34633083,34651046,34651861,34657370,34658258,34659008,	0	PRKRIP1	cmpl	cmpl	1,2,0,1,0,0,
658	NR_031272	chrX	-	9571630	9571710	9571710	9571710	1	9571630,	9571710,	0	MIR2483	unk	unk	-1,
106	NM_001193154	chr25	-	35220788	35383571	35221188	35383447	13	35220788,35222114,35224029,35225370,35228055,35229875,35231569,35232359,35234673,35242601,35312482,35341238,35383289,	35221349,35222199,35224077,35225406,35228108,35229959,35231722,35232458,35234830,35242663,35312580,35341361,35383571,	0	COL26A1	cmpl	cmpl	1,0,0,0,1,1,1,1,0,1,2,2,0,
855	NM_001015612	chr25	+	35410036	35414994	35410074	35414462	5	35410036,35412161,35412364,35413296,35414313,	35410113,35412238,35412454,35413499,35414994,	0	IFT22	cmpl	cmpl	0,0,2,2,1,
107	NM_001037478	chr6	+	36532165	36603216	36558312	36603151	16	36532165,36558302,36565756,36566686,36567613,36570395,36578096,36580336,36581571,36587443,36592355,36593911,36595258,36599554,36600474,36603003,	36532300,36558521,36565816,36566801,36567766,36570553,36578248,36580441,36581822,36587526,36592445,36594036,36595413,36599644,36600557,36603216,	0	ABCG2	cmpl	cmpl	-1,0,2,2,0,0,2,1,1,0,2,2,1,0,0,2,
980	NM_001046066	chr7	-	51803878	51816979	51804233	51816955	13	51803878,51804627,51804962,51806622,51806961,51807266,51807587,51807834,51808563,51809311,51810886,51816503,51816865,	51804305,51804774,51805079,51806865,51807089,51807360,51807686,51807942,51808689,51809407,51811006,51816593,51816979,	0	HARS	cmpl	cmpl	0,0,0,0,1,0,0,0,0,0,0,0,0,
855	NM_001193255	chr25	+	35480305	35488240	35480642	35487944	19	35480305,35481367,35481634,35481855,35482149,35482423,35483049,35483376,35483682,35484014,35484352,35484570,35484993,35485224,35485524,35486108,35486733,35487315,35487788,	35480790,35481459,35481771,35482019,35482262,35482487,35483147,35483478,35483808,35484136,35484457,35484696,35485135,35485338,35485593,35486213,35486880,35487441,35488240,	0	PLOD3	cmpl	cmpl	0,1,0,2,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,
642	NM_174031	chr8	+	7578497	7586982	7578497	7586012	9	7578497,7579277,7580247,7582157,7583061,7583442,7583977,7585200,7585926,	7578623,7579363,7580362,7582276,7583147,7583586,7584094,7585329,7586982,	0	CTSB	cmpl	cmpl	0,0,2,0,2,1,1,1,1,
856	NM_001206574	chr25	-	35626742	35634312	35632044	35634312	1	35626742,	35634312,	0	TRIM56	cmpl	cmpl	0,
116	NM_001079625	chr8	+	45949378	46053410	45949445	46053322	6	45949378,45976984,45991833,45992519,46029327,46053130,	45949597,45977093,45991952,45992588,46029385,46053410,	0	C8H9orf135	cmpl	cmpl	0,2,0,2,2,0,
696	NM_001079623	chr7	-	14670929	14675554	14671038	14675506	11	14670929,14671345,14671538,14671793,14672641,14672932,14674211,14674420,14674617,14675291,14675486,	14671054,14671452,14671675,14671901,14672831,14673037,14674271,14674509,14674701,14675338,14675554,	0	EIF3G	cmpl	cmpl	2,0,1,1,0,0,0,1,1,2,0,
117	NM_001079618	chr14	-	46782525	46801596	46782899	46801454	5	46782525,46791621,46793483,46795536,46801277,	46782927,46791737,46793585,46795695,46801596,	0	MED30	cmpl	cmpl	2,0,0,0,0,
858	NM_001206286	chr25	-	35789614	35799164	35790006	35798261	14	35789614,35792833,35793206,35793544,35793890,35794174,35794355,35795043,35795273,35796209,35797147,35797732,35798080,35799056,	35790893,35792980,35793381,35793737,35794015,35794257,35794513,35795155,35795381,35796518,35797279,35797867,35798303,35799164,	0	SLC12A9	cmpl	cmpl	1,1,0,2,0,1,2,1,1,1,1,1,0,-1,
858	NM_001206268	chr25	+	35810979	35827027	35810979	35826487	17	35810979,35813585,35813899,35814912,35816594,35816931,35817590,35818399,35819528,35819852,35820029,35820259,35823510,35824022,35824598,35824993,35826357,	35811031,35813656,35814187,35815309,35816750,35817264,35817715,35818565,35819631,35819917,35820143,35820507,35823726,35824172,35824792,35825149,35827027,	0	EPHB4	cmpl	cmpl	0,1,0,0,1,1,1,0,1,2,1,1,0,0,0,2,2,
952	NM_001193036	chr13	+	48123957	48166976	48123957	48166663	18	48123957,48124381,48126357,48126954,48128382,48129259,48134379,48140608,48141062,48145977,48146541,48149512,48154959,48156862,48157409,48162663,48165679,48166570,	48124102,48124465,48126440,48127104,48128486,48129458,48134465,48140760,48141210,48146008,48146682,48149654,48155155,48157082,48157619,48162740,48165869,48166976,	0	MCM8	cmpl	cmpl	0,1,1,0,0,2,0,2,1,2,0,0,1,2,0,0,2,0,
858	NM_001076482	chr25	-	35885040	35886160	35885290	35885713	2	35885040,35885976,	35885723,35886160,	0	POP7	cmpl	cmpl	0,-1,
858	NM_001205998	chr25	+	35900841	35909566	35900841	35907282	24	35900841,35900970,35901178,35901410,35901615,35902021,35902287,35902575,35902962,35903512,35903870,35904183,35904460,35904744,35904929,35905187,35905417,35905587,35905804,35906250,35906515,35906762,35907012,35907229,	35900876,35901100,35901274,35901522,35901724,35902062,35902458,35902829,35903071,35903650,35903965,35904355,35904627,35904845,35905046,35905288,35905500,35905734,35906035,35906438,35906676,35906926,35907142,35909566,	0	GIGYF1	cmpl	cmpl	0,2,0,0,1,2,1,1,0,1,1,0,1,0,2,2,1,0,0,0,2,1,0,1,
862	NM_001101963	chr25	-	36357121	36359887	36357234	36359865	10	36357121,36357455,36357649,36357825,36358016,36358356,36358518,36358932,36359458,36359798,	36357375,36357556,36357742,36357940,36358064,36358419,36358607,36359064,36359584,36359887,	0	COPS6	cmpl	cmpl	0,1,1,0,0,0,1,1,1,0,
859	NM_001083370	chr25	+	35923313	35933427	35923345	35933218	14	35923313,35923814,35924068,35924533,35927454,35928202,35928362,35929169,35929425,35929601,35929825,35930012,35930301,35933137,	35923370,35923891,35924234,35924634,35927552,35928297,35928469,35929259,35929487,35929716,35929906,35930108,35930388,35933427,	0	ACTL6B	cmpl	cmpl	0,1,0,1,0,2,1,0,0,2,0,0,0,0,
859	NM_001177741	chr25	+	35934930	35946160	35934930	35945684	18	35934930,35935171,35935524,35938217,35938432,35938627,35939119,35939365,35939867,35940707,35941248,35941424,35941582,35941754,35941942,35942120,35942708,35945408,	35934963,35935424,35935711,35938358,35938544,35938750,35939236,35939505,35940031,35940827,35941331,35941488,35941650,35941831,35942027,35942348,35942849,35946160,	0	TFR2	cmpl	cmpl	0,0,1,2,2,0,0,0,2,1,1,0,1,0,2,0,0,0,
859	NM_001034265	chr25	-	35950133	35952855	35950316	35952291	6	35950133,35950459,35951336,35951781,35952086,35952800,	35950348,35950624,35951566,35951857,35952354,35952855,	0	MOSPD3	cmpl	cmpl	1,1,2,1,0,-1,
859	NM_001045888	chr25	-	35954407	35959426	35954507	35959333	9	35954407,35954792,35955094,35955417,35955994,35956653,35957635,35958294,35959235,	35954650,35954963,35955172,35955653,35956131,35956778,35957894,35958403,35959426,	0	PCOLCE	cmpl	cmpl	1,1,1,2,0,1,0,2,0,
859	NM_001083450	chr25	+	35971601	35982277	35971630	35982000	18	35971601,35975266,35975571,35975897,35977771,35978026,35978282,35978599,35978781,35978964,35979115,35979364,35979525,35979779,35980083,35980300,35980532,35981895,	35971850,35975411,35975698,35976003,35977908,35978142,35978382,35978690,35978858,35979026,35979241,35979433,35979635,35979863,35980169,35980438,35980610,35982277,	0	LRCH4	cmpl	cmpl	0,1,2,0,1,0,2,0,1,0,2,2,2,1,1,0,0,0,
860	NM_001075860	chr25	+	36085743	36087443	36085870	36086977	3	36085743,36086279,36086767,	36086118,36086328,36087443,	0	TSC22D4	cmpl	cmpl	0,2,0,
860	NM_001102315	chr25	+	36106541	36107782	36106629	36107702	4	36106541,36106946,36107279,36107528,	36106866,36107199,36107416,36107782,	0	PPP1R35	cmpl	cmpl	0,0,1,0,
860	NM_001080283	chr25	-	36108385	36112557	36108918	36112467	4	36108385,36109089,36109389,36110802,	36108971,36109216,36109608,36112557,	0	MEPCE	cmpl	cmpl	1,0,0,0,
860	NM_001076853	chr25	+	36122214	36138209	36122250	36138042	17	36122214,36123029,36123045,36123758,36124676,36125064,36125420,36130887,36131711,36132666,36133145,36134438,36135119,36135593,36136506,36137013,36137737,	36122278,36123045,36123285,36123837,36124770,36125222,36125543,36131004,36131832,36132742,36133250,36134522,36135186,36135694,36136567,36137172,36138209,	0	ZCWPW1	cmpl	cmpl	0,1,0,0,1,2,1,1,1,2,0,0,0,1,0,1,1,
860	NM_001206350	chr25	-	36137409	36154811	36138977	36154698	7	36137409,36139291,36139550,36140569,36143335,36153944,36154643,	36139121,36139323,36139600,36140600,36143533,36154334,36154811,	0	PILRA	cmpl	cmpl	0,1,2,1,1,1,0,
861	NM_001192411	chr25	-	36204770	36232486	36205144	36232486	33	36204770,36205363,36206454,36206839,36207191,36211277,36211534,36211907,36212573,36213603,36213848,36214161,36214339,36214878,36215058,36215249,36215706,36215905,36216236,36216522,36216780,36217141,36217571,36217858,36218447,36219494,36225762,36226330,36226814,36227574,36230442,36230936,36232307,	36205153,36205423,36206533,36206941,36207366,36211435,36211663,36212056,36212675,36213740,36214017,36214254,36214420,36214966,36215129,36215450,36215796,36215998,36216340,36216628,36216895,36217249,36217651,36217957,36218571,36219568,36225914,36226535,36226891,36227671,36230556,36231039,36232486,	0	STAG3	cmpl	cmpl	0,0,2,2,1,2,2,0,0,1,0,0,0,2,0,0,0,0,1,0,2,2,0,0,2,0,1,0,1,0,0,2,0,
861	NM_001193180	chr25	+	36234802	36240535	36234802	36240453	11	36234802,36235630,36236113,36236124,36237213,36238026,36238444,36238808,36239051,36239287,36240205,	36234968,36235786,36236124,36236438,36237294,36238189,36238575,36238961,36239191,36239460,36240535,	0	GPC2	cmpl	cmpl	0,1,1,1,0,0,1,0,0,2,1,
861	NM_001166607	chr25	-	36252206	36255522	36252437	36255447	4	36252206,36252883,36254872,36255444,	36252535,36253001,36254953,36255522,	0	LAMTOR4	cmpl	cmpl	1,0,0,0,
