Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequent	0	1	3	4	Type	Length	Check_gene
18	10	NM_001038532	-	15565236	15865233	15566426	15865218	18	15565236,15569899,15574609,15575256,15615734,15622725,15640858,15643542,15708289,15712318,15777271,15789369,15835077,15855417,15856686,15858161,15862919,15865010,	15566486,15570017,15574692,15575381,15615813,15622769,15640967,15643693,15708462,15712413,15777353,15789431,15835172,15855492,15856744,15858307,15862992,15865233,	0	ITFG1	cmpl	cmpl	0,2,0,1,0,1,0,2,0,1,0,1,2,2,1,2,1,0,	CNVR_621	15775541	15883183	1			1		Gain	107643	Has_gene
18																CNVR_622	16836655	16869103	1		1			Loss	32449	Non_gene
18	782	NM_001075477	+	25907855	25923158	25907909	25922152	7	25907855,25909383,25911556,25917113,25919556,25920903,25922047,	25908007,25909550,25911740,25917167,25919662,25920987,25923158,	0	USB1	cmpl	cmpl	0,2,1,2,2,0,0,	CNVR_623	25906797	26085825	1		1			Loss	179029	Has_gene
18	97	NM_001191434	+	25939946	25960720	25940011	25959215	10	25939946,25951506,25952318,25953743,25954395,25955441,25956296,25957384,25957647,25958757,	25940173,25951655,25952447,25954051,25954557,25955695,25956435,25957535,25957763,25960720,	0	MMP15	cmpl	cmpl	0,0,2,2,1,1,0,1,2,1,	CNVR_623	25906797	26085825	1		1			Loss	179029	Has_gene
18	783	NM_001003905	-	25994999	26008254	25995419	26008021	6	25994999,25995921,25996627,25997434,25998238,26007937,	25995425,25996032,25996816,25997546,25998318,26008254,	0	CFAP20	cmpl	cmpl	0,0,0,2,0,0,	CNVR_623	25906797	26085825	1		1			Loss	179029	Has_gene
18	783	NM_174636	-	26016108	26051022	26022128	26051017	12	26016108,26022111,26023616,26024560,26025498,26025877,26026793,26029974,26039024,26041888,26050034,26050913,	26016551,26022205,26023765,26024661,26025600,26025988,26026877,26030034,26039075,26041990,26050146,26051022,	0	CSNK2A2	cmpl	cmpl	-1,1,2,0,0,0,0,0,0,0,2,0,	CNVR_623	25906797	26085825	1		1			Loss	179029	Has_gene
18																CNVR_624	27235807	27320411	3		3			Loss	84605	Non_gene
18																CNVR_625	27529633	27649787	3		3			Loss	120155	Non_gene
18																CNVR_626	27927184	28308045	2			2		Gain	380862	Non_gene
18	952	NM_001035379	-	48215439	48229106	48215590	48229055	17	48215439,48216097,48216333,48216570,48217715,48217970,48218323,48218507,48220324,48221400,48222710,48224338,48224578,48225336,48225521,48226043,48229032,	48215647,48216210,48216468,48216607,48217860,48218089,48218428,48218588,48220600,48221517,48222884,48224492,48224710,48225399,48225627,48226228,48229106,	0	RASGRP4	cmpl	cmpl	0,1,1,0,2,0,0,0,0,0,0,2,2,2,1,2,0,	CNVR_627	48200818	48217729	2		2			Loss	16912	Has_gene
18	982	NM_001076213	+	52090492	52107038	52099336	52106295	7	52090492,52097769,52098013,52099293,52101158,52102344,52104469,	52090522,52097930,52098086,52099351,52101285,52102440,52107038,	0	ZNF45	cmpl	cmpl	-1,-1,-1,0,0,1,1,	CNVR_628	52087186	52191136	2			2		Gain	103951	Has_gene
18	982	NM_001102350	+	52133738	52148300	52139260	52147621	5	52133738,52139229,52142247,52146109,52147552,	52133822,52139275,52142374,52147551,52148300,	0	ZNF226	cmpl	cmpl	-1,0,0,1,0,	CNVR_628	52087186	52191136	2			2		Gain	103951	Has_gene
18	122	NM_001077960	+	52154974	52167644	52157370	52166955	6	52154974,52155514,52157368,52159530,52160773,52164901,	52155030,52155684,52157430,52159657,52160896,52167644,	0	ZNF227	cmpl	cmpl	-1,-1,0,0,1,1,	CNVR_628	52087186	52191136	2			2		Gain	103951	Has_gene
18																CNVR_629	54956039	54987510	1		1			Loss	31472	Non_gene
18	125	NM_174701	-	55427059	55447469	55427233	55447426	9	55427059,55427497,55427694,55428136,55441384,55445790,55446385,55446657,55447338,	55427407,55427594,55427762,55428241,55441476,55445857,55446468,55446696,55447469,	0	HSD17B14	cmpl	cmpl	0,2,0,0,1,0,1,1,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_001205683	-	55447603	55471328	55448074	55471328	19	55447603,55448659,55449156,55451095,55458493,55458652,55460275,55461780,55462798,55463110,55463320,55464608,55465313,55465949,55467682,55467949,55468166,55470026,55471244,	55448337,55448772,55449215,55451257,55458570,55458752,55460416,55461879,55462948,55463191,55463368,55464683,55465593,55466168,55467792,55468050,55468239,55470134,55471328,	0	PLEKHA4	cmpl	cmpl	1,2,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_001046178	+	55474210	55477616	55475118	55477540	3	55474210,55475109,55477195,	55474430,55476786,55477616,	0	PPP1R15A	cmpl	cmpl	-1,0,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_001098873	-	55478718	55486893	55478740	55486380	13	55478718,55479361,55479768,55479951,55480560,55482253,55483214,55484145,55484513,55485307,55485848,55486348,55486673,	55478874,55479533,55479867,55480066,55480673,55482556,55483336,55484268,55484651,55485434,55485900,55486381,55486893,	0	TULP2	cmpl	cmpl	1,0,0,2,0,0,1,1,1,0,2,0,-1,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_001075199	+	55487482	55503526	55487894	55502747	13	55487482,55487883,55491588,55492901,55494125,55496573,55497025,55500872,55501231,55501414,55501755,55502423,55502634,	55487495,55488020,55491696,55493034,55494229,55496759,55497116,55500931,55501324,55501507,55501977,55502520,55503526,	0	NUCB1	cmpl	cmpl	-1,0,0,0,1,0,0,1,0,0,0,0,1,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_001076469	+	55510390	55521357	55510422	55521168	7	55510390,55510955,55513054,55516012,55519707,55520659,55521058,	55510512,55511067,55513218,55516265,55519832,55520813,55521357,	0	DHDH	cmpl	cmpl	0,0,1,0,1,0,1,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_173894	+	55530825	55534834	55530825	55534834	6	55530825,55531445,55531587,55532107,55534233,55534729,	55530859,55531497,55531734,55532243,55534338,55534834,	0	BAX	cmpl	cmpl	0,1,2,2,0,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_174792	+	55538468	55540367	55538722	55540213	4	55538468,55538990,55539764,55540060,	55538824,55539137,55539890,55540367,	0	FTL	cmpl	cmpl	0,0,0,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_001101299	-	55541696	55558358	55542855	55558169	16	55541696,55543355,55543876,55544230,55545943,55546390,55548056,55548225,55550355,55550752,55551172,55552250,55552637,55553999,55556396,55558051,	55543176,55543436,55544040,55544326,55546070,55546504,55548135,55548285,55550462,55550873,55551290,55552395,55552823,55554191,55556578,55558358,	0	GYS1	cmpl	cmpl	0,0,1,1,0,0,2,2,0,2,1,0,0,0,1,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_001038526	+	55558919	55571757	55558939	55571667	15	55558919,55561277,55561606,55561946,55563888,55564164,55567051,55567242,55567693,55568139,55568326,55570469,55570967,55571427,55571641,	55558951,55561332,55561662,55562088,55564018,55564231,55567158,55567336,55567817,55568234,55568445,55570589,55571097,55571542,55571757,	0	RUVBL2	cmpl	cmpl	0,0,1,0,1,2,0,2,0,1,0,2,2,0,1,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1008	NM_173930	-	55571935	55572910	55571935	55572910	3	55571935,55572426,55572895,	55572178,55572594,55572910,	0	LHB	cmpl	cmpl	0,0,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1009	NM_001304828	-	55577963	55580773	55578209	55578842	3	55577963,55579455,55580644,	55578854,55579579,55580773,	0	NTF4	cmpl	cmpl	0,-1,-1,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1009	NM_001076046	+	55604550	55618992	55605491	55618834	10	55604550,55605481,55607152,55607334,55611247,55611431,55612142,55615390,55618012,55618179,	55604711,55605638,55607215,55607389,55611312,55611494,55612224,55615492,55618100,55618992,	0	SNRNP70	cmpl	cmpl	-1,0,0,0,1,0,0,1,1,2,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1009	NM_001046577	+	55626995	55630618	55627010	55630177	5	55626995,55627471,55627877,55628686,55630009,	55627047,55627590,55627949,55628896,55630618,	0	LIN7B	cmpl	cmpl	0,1,0,0,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1009	NM_001102313	-	55653318	55657821	55653518	55657677	6	55653318,55653737,55654245,55654574,55655184,55655330,	55653555,55653774,55654300,55654643,55655255,55657821,	0	HRC	cmpl	cmpl	2,1,0,0,1,0,	CNVR_630	55442888	55807264	1		1			Loss	364377	Has_gene
18	1016	NM_001014883	+	56541105	56547750	56542067	56547463	11	56541105,56541322,56542048,56542191,56542626,56542999,56543461,56544349,56546724,56547186,56547261,	56541210,56541464,56542110,56542314,56542917,56543274,56543641,56544449,56546933,56547260,56547750,	0	NR1H2	cmpl	cmpl	-1,-1,0,1,1,1,0,0,1,0,2,	CNVR_631	56521734	56592023	2			2		Gain	70290	Has_gene
18	1016	NM_174427	+	56550418	56572345	56557162	56572268	27	56550418,56557161,56557723,56559833,56560065,56560284,56560528,56560694,56561275,56561783,56563595,56563814,56564472,56564761,56564934,56565216,56565633,56568081,56568293,56569277,56569669,56569965,56570783,56571005,56571437,56571569,56572162,	56550470,56557361,56557837,56559980,56560191,56560453,56560610,56560824,56561442,56561888,56563736,56563925,56564664,56564850,56565051,56565330,56565781,56568177,56568431,56569453,56569822,56570068,56570916,56571119,56571490,56571667,56572345,	0	POLD1	cmpl	cmpl	-1,0,1,1,1,1,2,0,1,0,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,0,2,	CNVR_631	56521734	56592023	2			2		Gain	70290	Has_gene
18	1016	NM_001205444	+	56573187	56579354	56573187	56578378	6	56573187,56574203,56575740,56576101,56576674,56578079,	56573210,56574231,56575813,56576313,56576825,56579354,	0	SPIB	cmpl	cmpl	0,2,0,1,0,1,	CNVR_631	56521734	56592023	2			2		Gain	70290	Has_gene
18	1019	NM_001193190	-	57002426	57006377	57002426	57006377	5	57002426,57003477,57004506,57005598,57006340,	57002582,57003611,57004766,57005758,57006377,	0	KLK12	cmpl	cmpl	0,1,2,1,0,	CNVR_632	56996762	57052792	1			1		Gain	56031	Has_gene
18																CNVR_633	57516245	57565406	1			1		Gain	49162	Non_gene
18																CNVR_634	58157343	58203733	1			1		Gain	46391	Non_gene
18																CNVR_635	61156737	61172967	1			1		Gain	16231	Non_gene
18	1052	NM_001083673	+	61238818	61255680	61248555	61254914	12	61238818,61248525,61250401,61251895,61252495,61252774,61253164,61253405,61253697,61254088,61254527,61254792,	61239148,61248928,61250560,61252073,61252608,61252997,61253304,61253508,61253894,61254255,61254636,61255680,	0	MGC138914	cmpl	cmpl	-1,0,1,1,2,1,2,1,2,1,0,1,	CNVR_636	61206414	61241191	1			1		Gain	34778	Has_gene
18	1060	NM_001192376	-	62311446	62323676	62311783	62323276	20	62311446,62311953,62312434,62312790,62313219,62313425,62315490,62315630,62316996,62317231,62317404,62317706,62318101,62318941,62319576,62320243,62320980,62321314,62323259,62323630,	62311870,62312086,62312615,62313019,62313333,62313555,62315519,62315772,62317145,62317306,62317493,62317833,62318363,62319024,62319726,62320402,62321039,62321355,62323311,62323676,	0	EPS8L1	cmpl	cmpl	0,2,1,0,0,2,0,2,0,0,1,0,2,0,0,0,1,2,0,-1,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has_gene
18	1060	NM_001075345	+	62338039	62355023	62338156	62353201	7	62338039,62340485,62342668,62345463,62350093,62351058,62352953,	62338221,62340604,62342824,62345568,62350306,62351160,62355023,	0	RDH13	cmpl	cmpl	0,2,1,1,1,1,1,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has_gene
18	1061	NM_183365	-	62512087	62516410	62512223	62516386	7	62512087,62512519,62513088,62513410,62515773,62516234,62516352,	62512414,62512567,62513142,62513689,62516058,62516270,62516410,	0	NCR1	cmpl	cmpl	1,1,1,1,1,1,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has_gene
18	1062	NM_001012685	-	62527484	62537893	62527484	62537893	5	62527484,62530493,62532600,62536955,62537859,	62527714,62530781,62532885,62536991,62537893,	0	FCAR	cmpl	cmpl	1,1,1,1,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has_gene
18	1062	NM_174740	-	62542298	62552522	62542647	62552518	8	62542298,62542892,62544005,62547848,62548551,62550704,62552226,62552484,	62542794,62542945,62544110,62547899,62548851,62550989,62552262,62552522,	0	KIR2DL5A	cmpl	cmpl	0,1,1,1,1,1,1,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has_gene
18	1062	NM_181451	-	62554544	62594457	62554595	62594446	9	62554544,62554829,62555606,62556469,62590021,62591667,62592843,62594230,62594412,	62554718,62554882,62555729,62556520,62590321,62591967,62593106,62594270,62594457,	0	KIR3DL1	cmpl	cmpl	0,1,1,1,1,1,2,1,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has_gene
18	132	NM_001098089	-	62644482	62740386	62644509	62740386	10	62644482,62655670,62655909,62656687,62657548,62658570,62659894,62661090,62740176,62740353,	62644516,62655798,62655962,62656810,62657599,62658870,62660194,62661359,62740211,62740386,	0	KIR3DL2	cmpl	cmpl	2,0,1,1,1,1,1,2,0,0,	CNVR_638	62603199	62726859	1			1		Gain	123661	Has_gene
18																CNVR_639	63016654	63054392	1			1		Gain	37739	Non_gene
18																CNVR_640	63359526	63441291	3			3		Gain	81766	Non_gene
18																CNVR_641	65796520	65999195	7			3	4	Gain	202676	Non_gene
19	644	NM_001038512	-	7765321	7786675	7766216	7786652	7	7765321,7767513,7770546,7773526,7774066,7774271,7786407,	7766282,7767602,7770616,7773574,7774153,7775382,7786675,	0	COIL	cmpl	cmpl	0,1,0,0,0,2,0,	CNVR_642	7762820	7856040	10		10			Loss	93221	Has_gene
19	644	NM_001045909	+	7813225	7847070	7813232	7846526	13	7813225,7816218,7827191,7829296,7829802,7834133,7839362,7839904,7840639,7841476,7843562,7845360,7846463,	7813296,7816367,7827281,7829452,7829877,7834206,7839400,7840033,7840733,7841590,7843700,7845524,7847070,	0	SCPEP1	cmpl	cmpl	0,1,0,0,0,0,1,0,0,1,1,1,0,	CNVR_642	7762820	7856040	10		10			Loss	93221	Has_gene
19	651	NM_001099064	-	8670136	8742227	8674257	8691761	11	8670136,8674254,8676089,8677227,8678071,8679893,8681105,8682000,8687354,8691440,8742143,	8671593,8674325,8676148,8677321,8678143,8679977,8681298,8682127,8687482,8691967,8742227,	0	CUEDC1	cmpl	cmpl	-1,1,2,1,1,1,0,2,0,0,-1,	CNVR_643	8672624	8779535	1		1			Loss	106912	Has_gene
19	81	NM_001102227	-	8775704	8787368	8777615	8787279	6	8775704,8781293,8782602,8783826,8784653,8787273,	8778043,8781443,8782786,8783890,8785348,8787368,	0	VEZF1	cmpl	cmpl	1,1,0,2,0,0,	CNVR_643	8672624	8779535	1		1			Loss	106912	Has_gene
19																CNVR_644	8931438	9026978	1			1		Gain	95541	Non_gene
19	82	NM_001110182	-	9938261	10089721	9938520	10089154	25	9938261,9951910,9953558,9963670,9965908,9966610,9977408,9986417,9992955,9998362,10003129,10004211,10014852,10031517,10049381,10050473,10058277,10072487,10073409,10075039,10076235,10077341,10078979,10087292,10089133,	9938524,9951989,9953669,9963789,9966098,9966739,9977714,9986609,9993041,9998499,10003348,10004326,10015032,10031594,10049463,10050524,10058402,10072555,10073533,10075162,10076323,10077458,10079020,10087394,10089721,	0	TRIM37	cmpl	cmpl	2,1,1,2,1,1,1,1,2,0,0,2,2,0,2,2,0,1,0,0,2,2,0,0,0,	CNVR_645	9896033	9980268	7			7		Gain	84236	Has_gene
19																CNVR_646	10426372	10457357	1			1		Gain	30986	Non_gene
19	673	NM_001192193	-	11607446	11633858	11607446	11633858	8	11607446,11610237,11610599,11611635,11622638,11624336,11632782,11633648,	11608066,11610473,11610688,11611788,11622786,11624456,11632877,11633858,	0	TBX4	cmpl	cmpl	1,2,0,0,2,2,0,0,	CNVR_647	11516852	11672305	2		2			Loss	155454	Has_gene
19	86	NM_001102152	-	13812482	13895891	13812905	13895850	23	13812482,13814043,13814440,13829315,13834682,13835265,13836322,13837605,13846536,13851648,13851846,13858039,13859484,13860343,13862083,13863144,13865058,13868196,13869047,13869855,13884980,13888552,13895773,	13813037,13814079,13814551,13829464,13834779,13835319,13836486,13838199,13847484,13851711,13851965,13858173,13859732,13860541,13862161,13863378,13865268,13868308,13869153,13869986,13885099,13888593,13895891,	0	SYNRG	cmpl	cmpl	0,0,0,1,0,0,1,1,1,1,2,0,1,1,1,1,1,0,2,0,1,2,0,	CNVR_648	13831090	13878387	1		1			Loss	47298	Has_gene
19	86	NM_001192855	-	13974397	14035433	13974883	14035433	9	13974397,13983873,13987248,13991919,13997795,14023071,14025371,14030308,14035089,	13974904,13983992,13987443,13992052,13997956,14023307,14025636,14030508,14035433,	0	HNF1B	cmpl	cmpl	0,1,1,0,1,2,1,2,0,	CNVR_649	13992324	14062783	1		1			Loss	70460	Has_gene
19	696	NM_001205642	+	14621732	14628732	14621732	14628732	6	14621732,14623474,14624537,14625695,14626372,14627189,	14622117,14623716,14624645,14625792,14626625,14628732,	0	GAS2L2	cmpl	cmpl	0,1,0,0,1,2,	CNVR_650	14543123	14622872	3			3		Gain	79750	Has_gene
19																CNVR_651	15199710	15227292	1			1		Gain	27583	Non_gene
19	724	NM_001099140	+	18221984	18249179	18222022	18247621	19	18221984,18223463,18228533,18228796,18230010,18230522,18232120,18232841,18234098,18234624,18235672,18238677,18239295,18241659,18242717,18242980,18244068,18246289,18247463,	18222114,18223548,18228575,18228889,18230058,18230586,18232239,18232919,18234180,18234706,18235857,18238757,18239373,18241839,18242798,18243090,18244135,18246362,18249179,	0	UTP6	cmpl	cmpl	0,2,0,0,0,0,1,0,0,1,2,1,0,0,0,0,2,0,1,	CNVR_652	18232821	18275060	1		1			Loss	42240	Has_gene
19	724	NR_030857	+	18233054	18233123	18233123	18233123	1	18233054,	18233123,	0	MIR2332	unk	unk	-1,	CNVR_652	18232821	18275060	1		1			Loss	42240	Has_gene
19	724	NM_001098894	+	18255751	18260425	18255795	18260030	4	18255751,18258479,18258927,18259860,	18255894,18258546,18259149,18260425,	0	COPRS	cmpl	cmpl	0,0,1,1,	CNVR_652	18232821	18275060	1		1			Loss	42240	Has_gene
19	725	NR_031313	-	18461501	18461612	18461612	18461612	1	18461501,	18461612,	0	MIR365-2	unk	unk	-1,	CNVR_653	18351965	18467274	1			1		Gain	115310	Has_gene
19	725	NR_030858	-	18463795	18463858	18463858	18463858	1	18463795,	18463858,	0	MIR2333	unk	unk	-1,	CNVR_653	18351965	18467274	1			1		Gain	115310	Has_gene
19																CNVR_654	18943093	19047484	1		1			Loss	104392	Non_gene
19	769	NM_001206664	-	24139173	24140118	24139173	24140118	1	24139173,	24140118,	0	LOC618124	cmpl	cmpl	0,	CNVR_655	24093847	24145526	1		1			Loss	51680	Has_gene
19	97	NM_174234	+	25422471	25431855	25422471	25431855	6	25422471,25423306,25428491,25429708,25429991,25431652,	25422567,25423486,25428680,25429885,25430133,25431855,	0	AIPL1	cmpl	cmpl	0,0,0,0,0,1,	CNVR_656	25426630	25477852	1		1			Loss	51223	Has_gene
19	795	NM_001081627	-	27603098	27609768	27604045	27609556	14	27603098,27604374,27604634,27604832,27605011,27605277,27605629,27605905,27606169,27606302,27607487,27607811,27607951,27609314,	27604123,27604463,27604755,27604927,27605132,27605363,27605716,27605949,27606214,27606347,27607567,27607849,27607995,27609768,	0	KCNAB3	cmpl	cmpl	0,1,0,1,0,1,1,2,2,2,0,1,2,0,	CNVR_657	27569814	28031919	7			7		Gain	462106	Has_gene
19	795	NM_001076413	-	27610783	27612278	27611033	27612181	4	27610783,27611410,27611860,27612082,	27611162,27611549,27611931,27612278,	0	TRAPPC1	cmpl	cmpl	0,2,0,0,	CNVR_657	27569814	28031919	7			7		Gain	462106	Has_gene
19	796	NM_174548	+	27662513	27676986	27662985	27675374	21	27662513,27662976,27663808,27666901,27667622,27667975,27668465,27669490,27671047,27671349,27672059,27672866,27673510,27673769,27674220,27674257,27674694,27674879,27675073,27675280,27675860,	27662621,27663721,27664113,27667253,27667707,27668078,27668567,27669571,27671254,27671506,27672209,27673015,27673674,27673962,27674256,27674396,27674793,27674974,27675159,27675392,27676986,	0	GUCY2D	cmpl	cmpl	-1,0,1,0,1,2,0,0,0,0,1,1,0,2,0,0,1,1,0,2,-1,	CNVR_657	27569814	28031919	7			7		Gain	462106	Has_gene
19	796	NM_001205703	+	27695195	27704006	27695195	27703916	14	27695195,27695427,27695942,27698557,27698958,27700299,27700704,27700949,27702186,27702424,27702772,27702991,27703179,27703736,	27695342,27695650,27696024,27698680,27699062,27700472,27700851,27701153,27702273,27702594,27702894,27703092,27703350,27704006,	0	ALOX15B	cmpl	cmpl	0,0,1,2,2,1,0,0,0,0,2,1,0,0,	CNVR_657	27569814	28031919	7			7		Gain	462106	Has_gene
19	796	NM_001192038	-	27718254	27729753	27718254	27729753	15	27718254,27718624,27718999,27720907,27721474,27721874,27722182,27723537,27723914,27724432,27724849,27725080,27725276,27728278,27729606,	27718434,27718795,27719100,27721029,27721644,27721961,27722386,27723681,27724087,27724536,27724972,27725167,27725358,27728483,27729753,	0	ALOX12B	cmpl	cmpl	0,0,1,2,0,0,0,0,1,2,2,2,1,0,0,	CNVR_657	27569814	28031919	7			7		Gain	462106	Has_gene
