Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	CNVR_ID	i.Start	i.End	Frequent	0	1	3	4	Type	Length	Check_gene
18	1060	NM_001075336	-	62327713	62340671	62328314	62340626	13	62327713,62328092,62330607,62330952,62331212,62331432,62334284,62334558,62335769,62336015,62336360,62336886,62340577,	62328036,62328449,62330856,62331051,62331335,62331512,62334423,62334675,62335921,62336119,62336405,62337022,62340671,	0	U2AF2	cmpl	cmpl	-1,0,0,0,0,1,0,0,1,2,2,1,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1060	NM_001080334	-	62342038	62345590	62342534	62344933	6	62342038,62343222,62344423,62344688,62344911,62345554,	62342851,62343435,62344600,62344796,62344978,62345590,	0	CCDC106	cmpl	cmpl	1,1,1,1,0,-1,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1060	NM_001099731	+	62371837	62374877	62371844	62373968	2	62371837,62373101,	62371922,62374877,	0	ZNF784	cmpl	cmpl	0,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	132	NM_001205463	-	62388929	62392089	62389159	62389957	2	62388929,62391723,	62389996,62392089,	0	ZNF524	cmpl	cmpl	0,-1,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1061	NM_001101308	+	62393200	62397564	62394120	62396486	4	62393200,62393677,62394080,62395298,	62393545,62393782,62394438,62397564,	0	FIZ1	cmpl	cmpl	-1,-1,0,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1061	NM_001037245	-	62472029	62474435	62472625	62473993	2	62472029,62473921,	62473174,62474435,	0	NAT14	cmpl	cmpl	0,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1061	NM_001193058	-	62475321	62481823	62475321	62478414	2	62475321,62481776,	62478419,62481823,	0	ZNF628	cmpl	cmpl	0,-1,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1061	NM_001038123	+	62502066	62508467	62505480	62508143	6	62502066,62505477,62505731,62506201,62506412,62508062,	62502133,62505615,62505941,62506272,62506530,62508467,	0	ISOC2	cmpl	cmpl	-1,0,0,0,2,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1062	NM_001076472	+	62537350	62541237	62537586	62541099	4	62537350,62538179,62539755,62540769,	62537589,62538327,62539946,62541237,	0	UBE2S	cmpl	cmpl	0,0,1,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1062	NM_001035503	-	62547218	62549950	62547269	62549552	5	62547218,62547513,62549267,62549471,62549916,	62547359,62547632,62549391,62549560,62549950,	0	RPL28	cmpl	cmpl	0,1,0,0,-1,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1062	NM_001205559	-	62555137	62556184	62555137	62556184	5	62555137,62555465,62555627,62556005,62556126,	62555375,62555550,62555753,62556041,62556184,	0	TMEM190	cmpl	cmpl	2,1,1,1,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1062	NM_001012684	+	62573343	62574837	62573554	62574685	3	62573343,62574436,62574631,	62573666,62574537,62574837,	0	COX6B2	cmpl	cmpl	0,1,0,	CNVR_637	62320983	62581767	6		3	3		Mixed	260785	Has-gene
18	1062	NM_001102025	+	62608570	62615881	62608943	62615451	7	62608570,62608935,62610102,62610232,62610462,62612453,62615251,	62608592,62609011,62610162,62610300,62610590,62612637,62615881,	0	TMEM150B	cmpl	cmpl	-1,0,2,2,1,0,1,	CNVR_638	62603199	62726859	1			1		Gain	123661	Has-gene
18	132	NM_001046131	+	62643395	62653552	62643875	62653156	8	62643395,62643782,62645951,62648033,62650640,62650885,62651498,62653081,	62643453,62644079,62646156,62648258,62650796,62650982,62651610,62653552,	0	HSPBP1	cmpl	cmpl	-1,0,0,1,1,1,2,0,	CNVR_638	62603199	62726859	1			1		Gain	123661	Has-gene
18	1063	NR_107855	+	62671137	62671197	62671197	62671197	1	62671137,	62671197,	0	MIR7865	unk	unk	-1,	CNVR_638	62603199	62726859	1			1		Gain	123661	Has-gene
18	1063	NM_001034528	+	62677952	62679860	62677974	62679546	3	62677952,62678306,62679163,	62678025,62678547,62679860,	0	TMEM86B	cmpl	cmpl	0,0,1,	CNVR_638	62603199	62726859	1			1		Gain	123661	Has-gene
18	1063	NM_001083744	+	62700853	62707444	62702094	62707084	9	62700853,62702070,62702724,62704721,62704952,62705431,62705795,62706173,62706883,	62700911,62702173,62702897,62704841,62705120,62705599,62705913,62706307,62707444,	0	SYT5	cmpl	cmpl	-1,0,1,0,0,0,0,1,0,	CNVR_638	62603199	62726859	1			1		Gain	123661	Has-gene
18	1063	NM_001040517	+	62717574	62721351	62717723	62721281	8	62717574,62718033,62718198,62718714,62719034,62719536,62720294,62721197,	62717734,62718049,62718285,62718756,62719166,62719626,62720471,62721351,	0	TNNI3	cmpl	cmpl	0,2,0,0,0,0,0,0,	CNVR_638	62603199	62726859	1			1		Gain	123661	Has-gene
18	1063	NM_174474	+	62725897	62735263	62725905	62735176	13	62725897,62726044,62726336,62726593,62727455,62729701,62730116,62730458,62732333,62732564,62734103,62734321,62735130,	62725937,62726058,62726366,62726626,62727477,62729765,62730233,62730536,62732447,62732674,62734192,62734364,62735263,	0	TNNT1	cmpl	cmpl	0,2,1,1,1,2,0,0,0,0,2,1,2,	CNVR_638	62603199	62726859	1			1		Gain	123661	Has-gene
18																CNVR_639	63016654	63054392	1			1		Gain	37739	Without-gene
18	1068	NM_001101152	-	63381414	63388728	63381479	63388414	5	63381414,63382465,63387992,63388317,63388697,	63381657,63382652,63388115,63388439,63388728,	0	RPS9	cmpl	cmpl	2,1,1,0,-1,	CNVR_640	63359526	63441291	3			3		Gain	81766	Has-gene
18	1068	NM_001034251	-	63393522	63397442	63393816	63396370	5	63393522,63395236,63395641,63396127,63397256,	63394004,63395491,63395891,63396374,63397442,	0	TSEN34	cmpl	cmpl	1,1,0,0,-1,	CNVR_640	63359526	63441291	3			3		Gain	81766	Has-gene
18	1068	NM_001075152	+	63397969	63412142	63398925	63411514	8	63397969,63398922,63399101,63399767,63401963,63404103,63406470,63411126,	63398219,63399001,63399231,63399894,63402123,63404464,63406647,63412142,	0	MBOAT7	cmpl	cmpl	-1,0,1,2,0,1,2,2,	CNVR_640	63359526	63441291	3			3		Gain	81766	Has-gene
18	1068	NM_001110440	+	63412388	63421515	63412409	63418920	14	63412388,63413338,63415317,63415652,63415973,63417665,63418306,63418698,63419501,63419861,63420428,63420659,63421053,63421236,	63412488,63413552,63415463,63415885,63416095,63417813,63418474,63419239,63419599,63420045,63420559,63420815,63421132,63421515,	0	TMC4	cmpl	cmpl	0,1,2,1,0,2,0,0,-1,-1,-1,-1,-1,-1,	CNVR_640	63359526	63441291	3			3		Gain	81766	Has-gene
18	1068	NM_001034804	+	63421901	63425197	63421927	63425133	4	63421901,63423341,63424131,63424919,	63422059,63423524,63424394,63425197,	0	LENG1	cmpl	cmpl	0,0,0,2,	CNVR_640	63359526	63441291	3			3		Gain	81766	Has-gene
18	1087	NM_001046243	-	65826615	65830778	65826784	65830722	8	65826615,65827133,65828049,65828795,65829316,65830217,65830580,65830688,	65826792,65827421,65828346,65829092,65829589,65830496,65830616,65830778,	0	A1BG	cmpl	cmpl	1,1,1,1,1,1,1,0,	CNVR_641	65796520	65999195	7			3	4	Gain	202676	Has-gene
18	1087	NM_001015531	+	65845924	65851516	65846708	65851474	6	65845924,65846707,65850001,65850357,65851227,65851405,	65845980,65846816,65850211,65850486,65851326,65851516,	0	RPS5	cmpl	cmpl	-1,0,0,0,0,0,	CNVR_641	65796520	65999195	7			3	4	Gain	202676	Has-gene
18	1087	NM_001103273	-	65918285	65927090	65918457	65927090	10	65918285,65918714,65918956,65919313,65920079,65920250,65921492,65925374,65925856,65926413,	65918634,65918845,65919054,65919512,65920170,65920445,65921617,65925533,65926066,65927090,	0	SLC27A5	cmpl	incmpl	0,1,2,1,0,0,1,1,1,2,	CNVR_641	65796520	65999195	7			3	4	Gain	202676	Has-gene
18	1088	NM_001206809	+	65953793	65960264	65954143	65960091	18	65953793,65954239,65954930,65955254,65957013,65957226,65957425,65957701,65957949,65958142,65958337,65958455,65958583,65958925,65959322,65959526,65959691,65959914,	65954164,65954321,65955044,65955387,65957149,65957343,65957540,65957848,65958064,65958249,65958374,65958501,65958836,65959245,65959446,65959613,65959829,65960264,	0	TRIM28	cmpl	cmpl	0,0,0,0,1,2,2,0,0,1,0,1,2,0,2,0,0,0,	CNVR_641	65796520	65999195	7			3	4	Gain	202676	Has-gene
18	1088	NM_001034550	-	65960798	65963496	65960876	65962620	6	65960798,65961117,65961258,65961459,65962452,65963372,	65961004,65961179,65961389,65961639,65962666,65963496,	0	CHMP2A	cmpl	cmpl	1,2,0,0,0,-1,	CNVR_641	65796520	65999195	7			3	4	Gain	202676	Has-gene
18	1088	NM_001083503	-	65964091	65967276	65964477	65966767	6	65964091,65964719,65965087,65965303,65965459,65966658,	65964618,65964783,65965191,65965342,65965554,65967276,	0	UBE2M	cmpl	cmpl	0,2,0,0,1,0,	CNVR_641	65796520	65999195	7			3	4	Gain	202676	Has-gene
18	1088	NM_001206304	-	65971422	65980894	65971579	65979469	6	65971422,65977803,65978022,65978547,65979076,65980795,	65973015,65977924,65978093,65978731,65979511,65980894,	0	MZF1	cmpl	cmpl	1,0,1,0,0,-1,	CNVR_641	65796520	65999195	7			3	4	Gain	202676	Has-gene
19																CNVR_642	7762820	7856040	10		10			Loss	93221	Without-gene
19	1	NM_001206656	+	8321185	8725348	8321185	8720657	14	8321185,8321601,8322396,8326462,8363935,8465471,8584358,8651793,8669395,8680588,8699014,8718747,8720615,8723063,	8321276,8321683,8322481,8326504,8364025,8465564,8584407,8651876,8669510,8680663,8699077,8718902,8720688,8725348,	0	MSI2	cmpl	cmpl	0,1,2,0,0,0,0,1,0,1,1,1,0,-1,	CNVR_643	8672624	8779535	1		1			Loss	106912	Has-gene
19	651	NR_129532	-	8714870	8714961	8714961	8714961	1	8714870,	8714961,	0	MIR378D	unk	unk	-1,	CNVR_643	8672624	8779535	1		1			Loss	106912	Has-gene
19	81	NM_001099064	-	8900988	8974286	8905111	8922616	11	8900988,8905108,8906943,8908081,8908925,8910747,8911959,8912854,8918208,8922295,8974209,	8902447,8905179,8907002,8908175,8908997,8910831,8912152,8912981,8918336,8922822,8974286,	0	CUEDC1	cmpl	cmpl	-1,1,2,1,1,1,0,2,0,0,-1,	CNVR_644	8931438	9026978	1			1		Gain	95541	Has-gene
19	653	NM_001102227	-	9007493	9019157	9009404	9019068	6	9007493,9013082,9014391,9015615,9016442,9019062,	9009832,9013232,9014575,9015679,9017137,9019157,	0	VEZF1	cmpl	cmpl	1,1,0,2,0,0,	CNVR_644	8931438	9026978	1			1		Gain	95541	Has-gene
19																CNVR_645	9896033	9980268	7			7		Gain	84236	Without-gene
19	664	NM_001076400	+	10410437	10461299	10410542	10460149	12	10410437,10410662,10426925,10441291,10443729,10449169,10449804,10453129,10457111,10458828,10460097,10461133,	10410659,10410685,10426968,10441427,10443775,10449288,10449894,10453263,10457171,10458882,10460207,10461299,	0	GDPD1	cmpl	cmpl	0,2,1,2,0,1,0,0,2,2,2,-1,	CNVR_646	10426372	10457357	1			1		Gain	30986	Has-gene
19																CNVR_647	11516852	11672305	2		2			Loss	155454	Without-gene
19	86	NM_174224	-	13752491	13996058	13752491	13966637	56	13752491,13754442,13761067,13762110,13775173,13777370,13785458,13786435,13789767,13793790,13794509,13812914,13813925,13818611,13825373,13841810,13843722,13848676,13851475,13852523,13853789,13859952,13860243,13865172,13866541,13867393,13870186,13880944,13882907,13884032,13885349,13896187,13902341,13903532,13904637,13905832,13906567,13908198,13909155,13909961,13911151,13912005,13915878,13916409,13917952,13922721,13930341,13933415,13935129,13935971,13937328,13943198,13944859,13966410,13969819,13995791,	13752615,13754579,13761238,13762265,13775286,13777548,13785594,13786532,13789864,13793911,13794653,13813025,13814046,13818709,13825643,13841957,13843878,13848880,13851631,13852739,13853831,13859997,13860300,13865280,13866638,13867537,13870210,13881063,13882997,13884146,13885463,13896310,13902432,13903633,13904826,13905979,13906702,13908349,13909301,13910043,13911255,13912156,13916042,13916571,13918123,13922931,13930452,13933522,13935228,13936053,13937438,13943337,13944992,13966663,13969866,13996058,	0	ACACA	cmpl	cmpl	2,0,0,1,2,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,1,1,0,1,0,2,0,-1,-1,	CNVR_648	13831090	13878387	1		1			Loss	47298	Has-gene
19	86	NM_174224	-	13752491	13996058	13752491	13966637	56	13752491,13754442,13761067,13762110,13775173,13777370,13785458,13786435,13789767,13793790,13794509,13812914,13813925,13818611,13825373,13841810,13843722,13848676,13851475,13852523,13853789,13859952,13860243,13865172,13866541,13867393,13870186,13880944,13882907,13884032,13885349,13896187,13902341,13903532,13904637,13905832,13906567,13908198,13909155,13909961,13911151,13912005,13915878,13916409,13917952,13922721,13930341,13933415,13935129,13935971,13937328,13943198,13944859,13966410,13969819,13995791,	13752615,13754579,13761238,13762265,13775286,13777548,13785594,13786532,13789864,13793911,13794653,13813025,13814046,13818709,13825643,13841957,13843878,13848880,13851631,13852739,13853831,13859997,13860300,13865280,13866638,13867537,13870210,13881063,13882997,13884146,13885463,13896310,13902432,13903633,13904826,13905979,13906702,13908349,13909301,13910043,13911255,13912156,13916042,13916571,13918123,13922931,13930452,13933522,13935228,13936053,13937438,13943337,13944992,13966663,13969866,13996058,	0	ACACA	cmpl	cmpl	2,0,0,1,2,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,1,1,0,1,0,2,0,-1,-1,	CNVR_649	13992324	14062783	1		1			Loss	70460	Has-gene
19	691	NM_001099158	+	14005954	14018895	14006005	14018119	7	14005954,14007715,14008563,14012437,14014441,14015394,14018041,	14006063,14007802,14008809,14012587,14014566,14015511,14018895,	0	C19H17orf78	cmpl	cmpl	0,1,1,1,1,0,0,	CNVR_649	13992324	14062783	1		1			Loss	70460	Has-gene
19	692	NM_001034244	+	14040481	14085971	14042814	14085319	16	14040481,14042692,14052304,14053420,14060173,14062140,14063343,14064612,14070975,14072346,14076747,14078380,14080375,14081057,14083543,14085133,	14040557,14042839,14052411,14053480,14060265,14062298,14063432,14064685,14071039,14072390,14076858,14078452,14080508,14081101,14083617,14085971,	0	TADA2A	cmpl	cmpl	-1,0,1,0,0,2,1,0,1,2,1,1,1,2,1,0,	CNVR_649	13992324	14062783	1		1			Loss	70460	Has-gene
19	696	NM_001205278	+	14614440	14616384	14614458	14615311	3	14614440,14615162,14616233,	14614543,14615311,14616384,	0	WFDC18	cmpl	incmpl	0,1,-1,	CNVR_650	14543123	14622872	3			3		Gain	79750	Has-gene
19																CNVR_651	15199710	15227292	1			1		Gain	27583	Without-gene
19	724	NM_001046082	-	18249106	18317210	18250079	18317176	19	18249106,18266078,18267506,18268937,18269665,18271429,18272793,18273525,18275788,18276703,18277336,18288440,18288863,18292584,18292791,18293130,18295160,18297880,18317100,	18250197,18266281,18267626,18269021,18269796,18271530,18272939,18273610,18275909,18276812,18277435,18288542,18288972,18292637,18292845,18293174,18295242,18297939,18317210,	0	RHOT1	cmpl	cmpl	2,0,0,0,1,2,0,2,1,0,0,0,2,0,0,1,0,1,0,	CNVR_652	18232821	18275060	1		1			Loss	42240	Has-gene
19	725	NM_001354175	-	18353809	18388312	18354226	18388232	11	18353809,18355483,18365260,18366659,18369796,18374311,18380157,18381506,18385271,18387189,18388138,	18354261,18355699,18365339,18366722,18369880,18374458,18380270,18381586,18385363,18387320,18388312,	0	ADAP2	cmpl	cmpl	1,1,0,0,0,0,1,2,0,1,0,	CNVR_653	18351965	18467274	1			1		Gain	115310	Has-gene
19	725	NM_001168010	+	18400705	18408200	18400756	18407792	4	18400705,18401657,18403230,18407354,	18400787,18402121,18403380,18408200,	0	TEFM	cmpl	cmpl	0,1,0,0,	CNVR_653	18351965	18467274	1			1		Gain	115310	Has-gene
19	725	NM_001206489	-	18409424	18445561	18411248	18445391	24	18409424,18411060,18411459,18412202,18413569,18415342,18418418,18419457,18420135,18420991,18422777,18423019,18423381,18425052,18428163,18428803,18429441,18431249,18433999,18434614,18436133,18439442,18440512,18445325,	18410342,18411327,18411618,18413068,18413751,18415523,18418483,18419551,18420269,18421168,18422928,18423162,18423461,18425149,18428352,18428963,18429599,18431434,18434081,18434741,18436289,18439539,18442428,18445561,	0	ATAD5	cmpl	cmpl	-1,2,2,0,1,0,1,0,1,1,0,1,2,1,1,0,1,2,1,0,0,2,0,0,	CNVR_653	18351965	18467274	1			1		Gain	115310	Has-gene
19	90	NM_001192650	+	18456445	18497948	18456487	18497478	8	18456445,18471306,18474153,18475367,18477240,18478359,18496056,18497221,	18456607,18471514,18474241,18475545,18477463,18478492,18496169,18497948,	0	CRLF3	cmpl	cmpl	0,0,1,2,0,1,2,1,	CNVR_653	18351965	18467274	1			1		Gain	115310	Has-gene
19	91	NM_001122728	-	18972463	19240801	18973023	19240417	58	18972463,18984550,18986011,18986410,18988355,18988613,18989152,18992335,18993916,18995919,18997596,19000385,19003229,19004066,19004334,19004581,19008071,19008511,19009693,19013868,19016410,19017958,19067927,19072563,19074947,19076341,19076940,19081727,19085866,19095377,19095632,19099628,19099959,19100732,19101822,19102541,19102933,19103457,19110980,19111291,19111913,19113324,19114890,19116535,19128910,19132532,19134781,19140058,19140388,19141790,19163525,19165688,19165995,19171046,19176939,19181642,19183523,19240357,	18973166,18984767,18986058,18986553,18988456,18988744,18989275,18992493,18994052,18996051,18997723,19000526,19003331,19004181,19004396,19004796,19008351,19008652,19009887,19014071,19016751,19018182,19068038,19072710,19075094,19076439,19077099,19081790,19086002,19095481,19095794,19099840,19100141,19100849,19101906,19102664,19103073,19103898,19111064,19111365,19112163,19113486,19115014,19116615,19129024,19132667,19134913,19140133,19140511,19141964,19163683,19165764,19166063,19171153,19177130,19181726,19183667,19240801,	0	NF1	cmpl	cmpl	1,0,1,2,0,1,1,2,1,1,0,0,0,2,0,1,0,0,1,2,0,2,2,2,2,0,0,0,2,0,0,1,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,	CNVR_654	18943093	19047484	1		1			Loss	104392	Has-gene
19	91	NM_001372007	-	18972463	19240801	18973023	19240417	57	18972463,18984550,18986011,18986410,18988355,18988613,18989152,18992335,18993916,18995919,18997596,19000385,19003229,19004066,19004334,19004581,19008071,19008511,19009693,19013868,19016410,19017958,19067927,19072563,19074947,19076341,19076940,19085866,19095377,19095632,19099628,19099959,19100732,19101822,19102541,19102933,19103457,19110980,19111291,19111913,19113324,19114890,19116535,19128910,19132532,19134781,19140058,19140388,19141790,19163525,19165688,19165995,19171046,19176939,19181642,19183523,19240357,	18973166,18984767,18986058,18986553,18988456,18988744,18989275,18992493,18994052,18996051,18997723,19000526,19003331,19004181,19004396,19004796,19008351,19008652,19009887,19014071,19016751,19018182,19068038,19072710,19075094,19076439,19077099,19086002,19095481,19095794,19099840,19100141,19100849,19101906,19102664,19103073,19103898,19111064,19111365,19112163,19113486,19115014,19116615,19129024,19132667,19134913,19140133,19140511,19141964,19163683,19165764,19166063,19171153,19177130,19181726,19183667,19240801,	0	NF1	cmpl	cmpl	1,0,1,2,0,1,1,2,1,1,0,0,0,2,0,1,0,0,1,2,0,2,2,2,2,0,0,2,0,0,1,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,	CNVR_654	18943093	19047484	1		1			Loss	104392	Has-gene
19	730	NM_001034568	+	19020656	19024737	19023408	19024107	2	19020656,19023387,	19020829,19024737,	0	EVI2A	cmpl	cmpl	-1,0,	CNVR_654	18943093	19047484	1		1			Loss	104392	Has-gene
19	730	NM_001099166	+	19027997	19036603	19034874	19036245	2	19027997,19034861,	19028132,19036603,	0	EVI2B	cmpl	cmpl	-1,0,	CNVR_654	18943093	19047484	1		1			Loss	104392	Has-gene
19	730	NM_001077524	+	19044109	19046817	19044288	19046445	2	19044109,19045116,	19044291,19046817,	0	OMG	cmpl	cmpl	0,0,	CNVR_654	18943093	19047484	1		1			Loss	104392	Has-gene
19	11	NM_174663	+	24112442	24162110	24144236	24158415	10	24112442,24144236,24144603,24145555,24150557,24152638,24153452,24154866,24157289,24158341,	24113099,24144321,24144678,24145762,24150726,24152741,24153681,24154968,24157446,24162110,	0	PAFAH1B1	incmpl	cmpl	-1,2,0,0,0,1,2,0,0,1,	CNVR_655	24093847	24145526	1		1			Loss	51680	Has-gene
19	97	NM_001082458	-	25409132	25496726	25420780	25496416	6	25409132,25420744,25423605,25426729,25436721,25496370,	25410240,25420867,25423784,25426827,25436824,25496726,	0	UBE2G1	cmpl	cmpl	-1,0,1,2,1,0,	CNVR_656	25426630	25477852	1		1			Loss	51223	Has-gene
19	795	NM_174494	+	27568222	27573378	27568222	27573212	20	27568222,27568319,27568635,27568790,27568966,27569136,27569658,27570062,27570285,27570740,27571194,27571723,27571892,27572044,27572222,27572398,27572568,27572734,27572911,27573071,	27568245,27568395,27568701,27568863,27569031,27569271,27569803,27570192,27570411,27570939,27571299,27571810,27571955,27572146,27572320,27572471,27572641,27572807,27572987,27573378,	0	ACADVL	incmpl	cmpl	0,2,0,0,1,0,0,1,2,2,0,0,0,0,0,2,0,1,2,0,	CNVR_657	27569814	28031919	7			7		Gain	462106	Has-gene
19	795	NR_031130	-	27571340	27571429	27571429	27571429	1	27571340,	27571429,	0	MIR324	unk	unk	-1,	CNVR_657	27569814	28031919	7			7		Gain	462106	Has-gene
19	795	NM_001191382	-	27573454	27581405	27574026	27581405	15	27573454,27574619,27575231,27575551,27575793,27576111,27576790,27576952,27577181,27577398,27577576,27577851,27578079,27578680,27581211,	27574475,27574838,27575435,27575683,27575922,27576179,27576867,27577092,27577251,27577489,27577712,27577949,27578225,27578750,27581405,	0	DVL2	cmpl	cmpl	1,1,1,1,1,2,0,1,0,2,1,2,0,2,0,	CNVR_657	27569814	28031919	7			7		Gain	462106	Has-gene
