Chr	name	bin	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	en_id	cdsStartStat	cdsEndStat	exonFrames	name2	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
2	ENSBTAT00000067599.1	1347	+	99976828	99976959	99976959	99976959	1	99976828,	99976959,	0	ENSBTAG00000052282.1	none	none	-1,	67599.1	CNVR_102	99371113	100152972	3	3		1	1	1	Mixed	781860	Has_gene
2	ENSBTAT00000062408.2	1347	+	99976866	99976958	99976958	99976958	1	99976866,	99976958,	0	ENSBTAG00000044975.2	none	none	-1,	62408.2	CNVR_102	99371113	100152972	3	3		1	1	1	Mixed	781860	Has_gene
2	ENSBTAT00000082676.1	1348	-	100013941	100017223	100013941	100017223	3	100013941,100014457,100017135,	100013966,100014614,100017223,	0	ENSBTAG00000053477.1	cmpl	cmpl	2,1,0,	82676.1	CNVR_102	99371113	100152972	3	3		1	1	1	Mixed	781860	Has_gene
2																	CNVR_103	108777666	108816422	1	1			1		Gain	38757	Non_gene
2	ENSBTAT00000013131.6	1427	-	110369552	110471285	110371045	110471005	9	110369552,110371574,110392079,110393458,110403292,110466613,110467915,110469377,110470920,	110371080,110371821,110392294,110393624,110403498,110466748,110468045,110469613,110471285,	0	ENSBTAG00000009950.6	cmpl	cmpl	1,0,1,0,1,1,0,1,0,	PAX3	CNVR_104	110332803	110471585	1	1		1			Loss	138783	Has_gene
2	ENSBTAT00000081508.1	1427	+	110378161	110378250	110378250	110378250	1	110378161,	110378250,	0	ENSBTAG00000051839.1	none	none	-1,	bta-mir-2284y-5	CNVR_104	110332803	110471585	1	1		1			Loss	138783	Has_gene
2	ENSBTAT00000038166.5	180	-	112861986	113100311	112862595	113100290	56	112861986,112866904,112867684,112869645,112871513,112873830,112882225,112882459,112884318,112888528,112888953,112890515,112892079,112892947,112894162,112897549,112899309,112902019,112903040,112903312,112903472,112903673,112904499,112906293,112906536,112907782,112908688,112912055,112918758,112925746,112929324,112932781,112935680,112936239,112939124,112939588,112939894,112944613,112946431,112946988,112949346,112951787,112959067,112961416,112961721,112974649,112974924,112975272,112976796,112988019,112988398,112988787,113001902,113023165,113039408,113100128,	112862712,112867043,112867785,112869836,112871724,112873977,112882339,112882582,112884425,112888627,112889011,112890731,112892190,112893130,112894300,112897662,112899434,112902121,112903088,112903379,112903587,112903795,112904611,112906410,112906712,112907827,112908785,112912139,112918905,112925818,112929438,112932851,112935799,112936332,112939211,112939710,112940018,112944706,112946497,112947176,112949426,112951910,112959150,112961539,112961943,112974805,112975008,112975358,112976980,112988154,112988521,112988860,113001985,113023255,113039528,113100311,	0	ENSBTAG00000000581.6	cmpl	cmpl	0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,	DOCK10	CNVR_105	112954557	113155761	1	1		1			Loss	201205	Has_gene
2																	CNVR_106	114523616	114535823	6	6		6			Loss	12208	Non_gene
2																	CNVR_107	119309298	119361101	5	5		5			Loss	51804	Non_gene
2																	CNVR_108	123741216	123802863	13	13		13			Loss	61648	Non_gene
2	ENSBTAT00000001982.4	1553	-	126967360	126975053	126967461	126972370	3	126967360,126972085,126974812,	126968202,126972387,126975053,	0	ENSBTAG00000001513.4	cmpl	cmpl	0,0,-1,	PDIK1L	CNVR_109	126955290	126976378	1	1			1		Gain	21089	Has_gene
2	ENSBTAT00000042970.2	1569	+	129056427	129079502	129056472	129078882	8	129056427,129067343,129069324,129072262,129075224,129076530,129078420,129078738,	129056870,129067478,129069462,129072368,129075425,129076715,129078520,129079502,	0	ENSBTAG00000030434.2	cmpl	cmpl	0,2,2,2,0,0,2,0,	FUCA1	CNVR_110	129061339	129121125	2	2			2		Gain	59787	Has_gene
2	ENSBTAT00000029103.4	196	+	129091480	129110145	129091605	129109145	9	129091480,129095668,129097816,129098591,129100654,129103316,129106461,129107925,129109043,	129091665,129095752,129097924,129098687,129100803,129103380,129106650,129108051,129110145,	0	ENSBTAG00000021832.4	cmpl	cmpl	0,0,0,0,0,2,0,0,0,	HMGCL	CNVR_110	129061339	129121125	2	2			2		Gain	59787	Has_gene
2	ENSBTAT00000006586.3	1570	+	129111016	129115576	129111016	129115576	11	129111016,129113042,129113415,129113619,129113942,129114395,129114586,129114745,129114941,129115232,129115517,	129111387,129113257,129113531,129113733,129114119,129114509,129114653,129114831,129115019,129115347,129115576,	0	ENSBTAG00000005002.3	cmpl	cmpl	0,2,1,0,0,0,0,1,0,0,1,	GALE	CNVR_110	129061339	129121125	2	2			2		Gain	59787	Has_gene
2	ENSBTAT00000056452.3	1570	-	129116780	129118785	129116780	129118785	8	129116780,129116910,129117184,129117367,129117582,129118269,129118426,129118707,	129116831,129117084,129117286,129117441,129117691,129118333,129118458,129118785,	0	ENSBTAG00000011625.6	cmpl	cmpl	0,0,0,1,0,2,0,0,	LYPLA2	CNVR_110	129061339	129121125	2	2			2		Gain	59787	Has_gene
2	ENSBTAT00000012501.6	1575	-	129770257	129836290	129770257	129836151	20	129770257,129771309,129772122,129773795,129774240,129776326,129780550,129781434,129782198,129783362,129783830,129793767,129796935,129798557,129799921,129800660,129803885,129810752,129825146,129835797,	129770443,129771456,129772250,129773910,129774428,129776459,129780662,129781508,129782333,129783453,129783973,129793862,129797017,129798664,129800014,129800739,129804019,129810812,129825312,129836290,	0	ENSBTAG00000009500.6	cmpl	cmpl	0,0,1,0,1,0,2,0,0,2,0,1,0,1,1,0,1,1,0,0,	KDM1A	CNVR_111	129781417	129915969	1	1		1			Loss	134553	Has_gene
2	ENSBTAT00000076714.1	1575	+	129843756	129846448	129843756	129846448	2	129843756,129846151,	129843948,129846448,	0	ENSBTAG00000053631.1	cmpl	cmpl	0,0,	TEX46	CNVR_111	129781417	129915969	1	1		1			Loss	134553	Has_gene
2	ENSBTAT00000042939.3	1575	+	129866106	129878003	129866106	129878003	6	129866106,129870054,129871676,129871895,129875408,129877021,	129866178,129870212,129871844,129871915,129875514,129878003,	0	ENSBTAG00000030413.4	cmpl	cmpl	0,0,2,2,1,2,	LACTBL1	CNVR_111	129781417	129915969	1	1		1			Loss	134553	Has_gene
2	ENSBTAT00000026780.6	24	-	129898023	130038309	129898990	130038287	15	129898023,129901858,129903818,129905285,129906794,129908930,129909729,129921615,129922698,129925501,129935488,129952645,129954253,130034156,130038230,	129899099,129902014,129904012,129905435,129907010,129909178,129909852,129921680,129922796,129925681,129935613,129952981,129954409,130034841,130038309,	0	ENSBTAG00000045902.2	cmpl	cmpl	2,2,0,0,0,1,1,2,0,0,1,1,1,0,0,	EPHB2	CNVR_111	129781417	129915969	1	1		1			Loss	134553	Has_gene
2																	CNVR_112	134437290	134476837	1	1			1		Gain	39548	Non_gene
2	ENSBTAT00000018903.6	1621	+	135877621	135881588	135877621	135881588	4	135877621,135879076,135880208,135880574,	135877733,135879229,135880333,135881588,	0	ENSBTAG00000014221.6	cmpl	cmpl	0,1,1,0,	CPLANE2	CNVR_113	135880908	136019931	1	1		1			Loss	139024	Has_gene
2	ENSBTAT00000007450.6	1621	+	135893246	135911229	135900405	135910779	16	135893246,135900376,135901256,135901675,135901857,135902224,135903028,135903303,135903680,135903950,135904198,135904437,135907731,135908192,135910127,135910621,	135894167,135900820,135901544,135901784,135901934,135902487,135903189,135903456,135903810,135904025,135904288,135904598,135907890,135908272,135910232,135911229,	0	ENSBTAG00000005670.6	cmpl	cmpl	-1,0,1,1,2,1,0,2,2,0,0,0,2,2,1,1,	ARHGEF19	CNVR_113	135880908	136019931	1	1		1			Loss	139024	Has_gene
2	ENSBTAT00000001080.5	1622	+	135945065	135972074	135945216	135971189	17	135945065,135949524,135951214,135960101,135960340,135961376,135961931,135962502,135963279,135963501,135963718,135964031,135964292,135964639,135965409,135966145,135971083,	135945301,135949592,135951884,135960257,135960673,135961492,135962085,135962602,135963335,135963627,135963904,135964093,135964502,135964789,135965603,135966301,135972074,	0	ENSBTAG00000000815.5	cmpl	cmpl	0,1,0,1,1,1,0,1,2,1,1,1,0,0,0,2,2,	EPHA2	CNVR_113	135880908	136019931	1	1		1			Loss	139024	Has_gene
2	ENSBTAT00000079964.1	1622	+	135954741	135954787	135954787	135954787	1	135954741,	135954787,	0	ENSBTAG00000053870.1	none	none	-1,	bta-mir-12026-1	CNVR_113	135880908	136019931	1	1		1			Loss	139024	Has_gene
2	ENSBTAT00000049120.4	1622	+	136013444	136037002	136013497	136036114	7	136013444,136029938,136031431,136031681,136033953,136034571,136035869,	136013519,136030042,136031467,136031775,136034139,136034682,136037002,	0	ENSBTAG00000034680.4	cmpl	cmpl	0,1,0,0,1,1,1,	FAM131C	CNVR_113	135880908	136019931	1	1		1			Loss	139024	Has_gene
20																	CNVR_762	1197732	1307811	8	8			8		Gain	110080	Non_gene
20	ENSBTAT00000019460.6	74	+	1563783	2001666	1563783	2001666	51	1563783,1575021,1576194,1576707,1579282,1585135,1587274,1593661,1603792,1606261,1607298,1607965,1609302,1619912,1620126,1622194,1622533,1626603,1627835,1628719,1657767,1669701,1671840,1714746,1747858,1891425,1894442,1910661,1923188,1923384,1935116,1945218,1952563,1955086,1959142,1959878,1964552,1966410,1968374,1974310,1975746,1976555,1981843,1983446,1985061,1985215,1997455,1997634,1998813,2000483,2001603,	1563910,1575062,1576250,1576804,1579431,1585271,1587429,1593743,1603928,1606337,1607375,1608091,1609460,1620006,1620230,1622378,1622631,1626693,1627936,1628854,1657876,1669772,1671947,1714895,1747954,1891524,1894537,1910740,1923289,1923443,1935265,1945304,1952720,1955127,1959233,1959998,1964642,1966515,1968516,1974392,1975831,1976642,1982020,1983540,1985099,1985310,1997554,1997806,1998934,2000626,2001666,	0	ENSBTAG00000014612.6	cmpl	cmpl	0,1,0,2,0,2,0,2,0,1,2,1,1,0,1,0,1,0,0,2,2,0,2,1,0,0,0,2,0,2,1,0,2,0,2,0,0,0,0,1,2,0,0,0,1,0,2,2,0,1,0,	DOCK2	CNVR_763	1827719	1873819	1	1		1			Loss	46101	Has_gene
20	ENSBTAT00000034533.4	75	+	2765575	3145422	2765733	3145422	26	2765575,2779818,2783471,2792183,2796885,2802660,2803542,2806873,2809141,2810614,2811280,2813660,2854672,2875002,3038092,3039189,3049126,3049282,3066636,3072411,3082144,3084397,3096482,3100597,3117742,3144984,	2765751,2779965,2783562,2792350,2796951,2802765,2803708,2806947,2809261,2810761,2811453,2813854,2854778,2875138,3038166,3039270,3049190,3049391,3066740,3072500,3082252,3084480,3096697,3100736,3117909,3145422,	0	ENSBTAG00000024801.5	cmpl	cmpl	0,0,0,1,0,0,0,1,0,0,0,2,1,2,0,2,2,0,1,0,2,2,1,0,1,0,	RANBP17	CNVR_764	2818977	2990892	7	7	1	2	4		Mixed	171916	Has_gene
20	ENSBTAT00000001872.5	618	+	4408000	4448471	4408177	4448471	5	4408000,4430041,4444750,4447773,4448226,	4408208,4430587,4445470,4447899,4448471,	0	ENSBTAG00000001429.5	cmpl	cmpl	0,1,1,1,1,	NEURL1B	CNVR_765	4428374	4487971	2	2		2			Loss	59598	Has_gene
20																	CNVR_766	6468913	6586964	1	1		1			Loss	118052	Non_gene
20	ENSBTAT00000022621.5	664	+	10404726	10427800	10404726	10427800	11	10404726,10409941,10411879,10413259,10414776,10416738,10418996,10421204,10423185,10426532,10427494,	10405036,10410000,10411966,10413337,10414862,10416821,10419115,10421312,10423360,10426663,10427800,	0	ENSBTAG00000017011.5	cmpl	cmpl	0,1,0,0,0,2,1,0,0,1,0,	CCDC125	CNVR_767	10391115	10500984	1	1			1		Gain	109870	Has_gene
20	ENSBTAT00000014667.6	664	-	10432555	10460715	10432782	10460623	12	10432555,10433245,10435624,10442974,10443511,10445181,10446503,10448311,10449227,10450416,10460143,10460557,	10432811,10433393,10435774,10443061,10443611,10445300,10446614,10448380,10449295,10450450,10460203,10460715,	0	ENSBTAG00000011046.6	cmpl	cmpl	1,0,0,0,2,0,0,0,1,0,0,0,	CDK7	CNVR_767	10391115	10500984	1	1			1		Gain	109870	Has_gene
20	ENSBTAT00000014665.4	664	-	10467518	10475679	10467634	10475679	4	10467518,10468361,10469504,10475637,	10467652,10468549,10469568,10475679,	0	ENSBTAG00000011045.4	cmpl	cmpl	0,1,0,0,	MRPS36	CNVR_767	10391115	10500984	1	1			1		Gain	109870	Has_gene
20	ENSBTAT00000036817.3	10	-	10483633	10502446	10484049	10502354	9	10483633,10484790,10487264,10487640,10490060,10492094,10492541,10498776,10502229,	10484142,10484954,10487316,10487704,10490117,10492169,10492590,10498832,10502446,	0	ENSBTAG00000014246.5	cmpl	cmpl	0,1,0,2,2,2,1,2,0,	CENPH	CNVR_767	10391115	10500984	1	1			1		Gain	109870	Has_gene
20																	CNVR_768	10783387	10800005	1	1		1			Loss	16619	Non_gene
20																	CNVR_769	12111883	12136194	1	1			1		Gain	24312	Non_gene
20																	CNVR_770	13653178	13677770	1	1			1		Gain	24593	Non_gene
20	ENSBTAT00000024773.6	89	-	16842418	16995968	16842418	16972465	28	16842418,16855551,16865047,16865854,16884132,16884636,16888448,16894855,16903988,16909037,16910369,16910619,16923212,16928996,16929930,16931790,16933535,16936353,16937393,16939213,16940672,16944674,16949458,16957597,16959448,16967512,16972327,16995771,	16842428,16855673,16865161,16865950,16884213,16884716,16888525,16894971,16904102,16909154,16910410,16910653,16923339,16929102,16929978,16931881,16933579,16936506,16937586,16939284,16940721,16944733,16949591,16957801,16959521,16967613,16972471,16995968,	0	ENSBTAG00000018616.6	cmpl	cmpl	2,0,0,0,0,1,2,0,0,0,1,0,2,1,1,0,1,1,0,1,0,1,0,0,2,0,0,-1,	IPO11	CNVR_771	16904479	16951836	2	2		2			Loss	47358	Has_gene
20	ENSBTAT00000018934.5	94	+	22279227	22305654	22279378	22305109	13	22279227,22280847,22284136,22293462,22294802,22295814,22296088,22298174,22300723,22302174,22304200,22304411,22304651,	22279387,22280872,22284282,22293597,22294923,22295900,22296161,22298326,22300805,22302269,22304328,22304554,22305654,	0	ENSBTAG00000014248.5	cmpl	cmpl	0,0,1,0,0,1,0,1,0,1,0,2,1,	MIER3	CNVR_772	22272974	22305514	3	3		2	1		Mixed	32541	Has_gene
20	ENSBTAT00000047463.4	97	-	25400417	25516036	25400487	25515943	5	25400417,25420635,25423405,25454955,25515845,	25400591,25420709,25423578,25455034,25516036,	0	ENSBTAG00000003728.6	cmpl	cmpl	1,2,0,2,0,	NDUFS4	CNVR_773	25456504	25590025	2	2		1	1		Mixed	133522	Has_gene
20	ENSBTAT00000004318.3	780	-	25580149	25586931	25581259	25586452	6	25580149,25582097,25583007,25583553,25584209,25586367,	25581342,25582328,25583232,25583772,25584401,25586931,	0	ENSBTAG00000003329.3	cmpl	cmpl	1,1,1,1,1,0,	FST	CNVR_773	25456504	25590025	2	2		1	1		Mixed	133522	Has_gene
20																	CNVR_774	27901130	27957576	2	2		2			Loss	56447	Non_gene
20	ENSBTAT00000061021.3	12	+	29111348	29562326	29111348	29561732	8	29111348,29166472,29353136,29438372,29486459,29509040,29557179,29560863,	29111755,29166896,29353298,29438591,29486606,29509281,29557344,29562326,	0	ENSBTAG00000043948.3	cmpl	cmpl	0,2,0,0,0,0,1,1,	HCN1	CNVR_775	29337360	29779527	1	1			1		Gain	442168	Has_gene
20	ENSBTAT00000057064.2	816	+	30363488	30367934	30363488	30367934	2	30363488,30367468,	30363547,30367934,	0	ENSBTAG00000011657.6	cmpl	cmpl	0,2,	57064.2	CNVR_776	30279003	30407286	1	1		1			Loss	128284	Has_gene
20	ENSBTAT00000001758.3	103	-	31869703	32178311	31869775	32043357	10	31869703,31881439,31888421,31890673,31895348,31899850,31912016,31965170,32043287,32178285,	31870747,31881509,31888512,31890839,31895527,31900011,31912146,31965236,32043368,32178311,	0	ENSBTAG00000001335.5	cmpl	cmpl	0,2,1,0,1,2,1,1,0,-1,	GHR	CNVR_777	31870046	31890580	1	1		1			Loss	20535	Has_gene
20	ENSBTAT00000019112.6	841	-	33625017	33639878	33625938	33639871	3	33625017,33637447,33639588,	33628214,33637996,33639878,	0	ENSBTAG00000014374.6	cmpl	cmpl	1,1,0,	CARD6	CNVR_778	33614197	33711013	2	2			2		Gain	96817	Has_gene
20	ENSBTAT00000006781.5	841	+	33653737	33656338	33653765	33656291	4	33653737,33654380,33655043,33656221,	33653768,33654516,33655128,33656338,	0	ENSBTAG00000005142.5	cmpl	cmpl	0,0,1,2,	RPL37	CNVR_778	33614197	33711013	2	2			2		Gain	96817	Has_gene
20	ENSBTAT00000059289.2	841	+	33656057	33656139	33656139	33656139	1	33656057,	33656139,	0	ENSBTAG00000042297.2	none	none	-1,	59289.2	CNVR_778	33614197	33711013	2	2			2		Gain	96817	Has_gene
20	ENSBTAT00000000016.5	105	+	33674849	33703223	33687199	33700485	10	33674849,33676168,33685352,33687165,33691286,33693600,33695821,33697990,33698587,33700240,	33674964,33676300,33685494,33687259,33691431,33693688,33696046,33698477,33698714,33703223,	0	ENSBTAG00000000013.6	cmpl	cmpl	-1,-1,-1,0,0,1,2,2,0,1,	PRKAA1	CNVR_778	33614197	33711013	2	2			2		Gain	96817	Has_gene
20	ENSBTAT00000000013.5	842	+	33708625	33732944	33710747	33732550	5	33708625,33710737,33726802,33729112,33732196,	33708659,33710968,33726884,33729244,33732944,	0	ENSBTAG00000000012.5	cmpl	cmpl	-1,0,2,0,0,	TTC33	CNVR_778	33614197	33711013	2	2			2		Gain	96817	Has_gene
20	ENSBTAT00000001953.5	106	+	35232725	35331223	35232725	35331223	18	35232725,35284576,35295607,35298008,35298471,35299496,35302415,35303072,35308539,35309612,35310691,35312429,35314949,35318161,35319235,35327992,35330379,35331200,	35233860,35284733,35295654,35298028,35298506,35299617,35302575,35303217,35308562,35309679,35310829,35312455,35315016,35318252,35319398,35328026,35330411,35331223,	0	ENSBTAG00000001492.5	cmpl	cmpl	0,1,2,1,0,2,0,1,2,1,2,2,1,2,0,1,2,1,	FYB1	CNVR_779	35259879	35378617	3	3		3			Loss	118739	Has_gene
20	ENSBTAT00000008812.6	106	+	35360856	35498717	35360880	35494334	38	35360856,35361100,35397740,35421064,35421898,35427779,35433783,35436056,35440775,35447455,35453403,35454803,35455541,35455744,35455937,35457583,35459444,35460235,35460459,35461964,35462491,35463843,35464363,35464700,35465216,35469479,35470028,35471352,35471994,35472555,35474513,35479202,35480147,35480934,35489830,35490320,35493994,35494259,	35360929,35361148,35397838,35421129,35422030,35427843,35433910,35436226,35440843,35447523,35453486,35454891,35455632,35455811,35456018,35457684,35459610,35460337,35460506,35462100,35462691,35463970,35464528,35464777,35465295,35469589,35470116,35471445,35472101,35472785,35475522,35479380,35480232,35481168,35489986,35490444,35494133,35498717,	0	ENSBTAG00000006697.6	cmpl	cmpl	0,1,1,0,2,2,0,1,0,2,1,0,1,2,0,0,2,0,0,2,0,2,0,0,2,0,2,0,0,2,1,2,0,1,1,1,2,0,	RICTOR	CNVR_779	35259879	35378617	3	3		3			Loss	118739	Has_gene
20	ENSBTAT00000046986.2	13	-	36690395	36968945	36690444	36968839	17	36690395,36706394,36708601,36710486,36712190,36732985,36735231,36738672,36790387,36862686,36883431,36910784,36951887,36956572,36963896,36968648,36968814,	36690532,36706557,36708718,36710566,36712291,36733124,36735316,36738772,36790562,36862763,36883585,36910918,36952083,36956693,36963980,36968708,36968945,	0	ENSBTAG00000033095.2	cmpl	cmpl	2,1,1,2,0,2,1,0,2,0,2,0,2,1,1,1,0,	WDR70	CNVR_780	36817457	37273408	1	1		1			Loss	455952	Has_gene
20	ENSBTAT00000003193.6	867	+	36974338	37022935	36974374	37022935	33	36974338,36977868,36979569,36981389,36983418,36984350,36986238,36987158,36987523,36989570,36990142,36992360,36994985,36996681,36997964,36998805,36999577,37000153,37001333,37002436,37004041,37005987,37008584,37009430,37010225,37011250,37011611,37012350,37015404,37016707,37017493,37021308,37022824,	36974705,36978006,36979666,36981460,36983511,36984517,36986344,36987232,36987615,36989668,36990295,36992461,36995156,36996792,36998059,36998894,36999640,37000301,37001400,37002552,37004139,37006118,37008776,37009569,37010361,37011404,37011716,37012505,37015534,37016821,37017614,37021445,37022935,	0	ENSBTAG00000002458.6	cmpl	cmpl	0,1,1,2,1,1,0,1,0,2,1,1,0,0,0,2,1,1,2,0,2,1,0,0,1,2,0,0,2,0,0,1,0,	NUP155	CNVR_780	36817457	37273408	1	1		1			Loss	455952	Has_gene
20	ENSBTAT00000062719.2	867	-	37041991	37042061	37042061	37042061	1	37041991,	37042061,	0	ENSBTAG00000045286.2	none	none	-1,	bta-mir-2360	CNVR_780	36817457	37273408	1	1		1			Loss	455952	Has_gene
20	ENSBTAT00000000774.6	108	+	37045114	37150094	37045114	37150094	49	37045114,37046672,37046926,37047432,37048723,37050035,37050617,37053958,37056374,37057097,37057433,37058789,37059201,37062003,37065795,37066788,37068654,37071157,37073545,37080072,37080894,37081163,37081421,37083277,37085046,37086860,37087600,37089574,37092550,37095650,37096128,37098315,37099749,37100842,37106646,37108815,37109306,37112327,37117608,37126988,37128089,37131651,37134265,37136284,37136994,37138182,37143805,37149240,37149920,	37045195,37046808,37047046,37047665,37048830,37050192,37050721,37054141,37056624,37057253,37058203,37058998,37059282,37062168,37065969,37067017,37068794,37071375,37073710,37080211,37081004,37081322,37081530,37083578,37085956,37087009,37087764,37089644,37092743,37095944,37096899,37098482,37099879,37100897,37106751,37108940,37109451,37112581,37117696,37127111,37128131,37131772,37134431,37136343,37137156,37138310,37143895,37149413,37150094,	0	ENSBTAG00000000586.6	cmpl	cmpl	0,0,1,1,0,2,0,2,2,0,0,2,1,1,1,1,2,1,0,0,1,0,0,1,2,0,2,1,2,0,0,0,2,0,1,1,0,1,0,1,1,1,2,0,2,2,1,1,0,	CPLANE1	CNVR_780	36817457	37273408	1	1		1			Loss	455952	Has_gene
20	ENSBTAT00000020129.5	108	-	37164879	37370342	37165814	37280227	47	37164879,37166740,37170041,37172048,37174021,37177542,37178226,37180208,37180762,37182733,37183603,37184233,37184459,37187871,37189469,37203429,37204663,37205932,37207969,37208217,37208934,37209147,37210206,37212420,37213556,37214278,37217154,37218652,37219195,37219837,37220827,37223358,37226283,37227972,37228158,37228473,37233090,37254534,37261462,37265394,37266390,37270777,37271626,37275612,37277621,37280163,37369920,	37166180,37166929,37170216,37172323,37174168,37177743,37178334,37180399,37180936,37182824,37183758,37184327,37184600,37188008,37189578,37203483,37204762,37206067,37208116,37208316,37209037,37209362,37210296,37212564,37213689,37214361,37217293,37218753,37219276,37219989,37221059,37223445,37226387,37228062,37228230,37228671,37233273,37256160,37262089,37265491,37266551,37270929,37271726,37275740,37277787,37280306,37370342,	0	ENSBTAG00000000579.6	cmpl	cmpl	0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,2,1,2,1,0,-1,	NIPBL	CNVR_780	36817457	37273408	1	1		1			Loss	455952	Has_gene
